City,Region,tif_count,Latitude,Longitude,Human Modification
Montes Claros,SOUTH AMERICA,67.178276,-16.71878543,-43.85933185,0.806372927
Montevideo,SOUTH AMERICA,346.6616622,-34.82247844,-56.12734222,0.842310453
Montgomery,NORTH AMERICA,194.3882029,32.36705412,-86.25846076,0.763461206
Monticello,NORTH AMERICA,3.573312553,37.87534158,-109.3509183,0.529699148
Montpelier1,NORTH AMERICA,5.717300085,42.32483578,-111.3083294,0.549713347
Montpelier2,NORTH AMERICA,10.00527515,44.26285776,-72.57790476,0.607053617
Montpellier,EUROPE,186.0026607,43.62998161,3.871983804,0.765802694
Montreal,NORTH AMERICA,1228.317652,45.57956101,-73.71931059,0.821128749
Montrose,NORTH AMERICA,25.01318788,38.48176405,-107.8776945,0.632915418
Monywa,ASIA,58.60232587,22.14811504,95.12109314,0.639508622
Moorhead,NORTH AMERICA,30.33596543,46.86904952,-96.74311533,0.762524201
Moose Jaw,NORTH AMERICA,30.73048796,50.39953432,-105.5513545,0.673239941
Mopti,AFRICA,12.14926268,14.50123637,-4.191647773,0.566998815
Moquegua,SOUTH AMERICA,10.00527515,-17.178747,-70.94078036,0.732697983
Moradabad,ASIA,3491.200355,28.89200736,78.57089078,0.75709793
Moranbah,AUSTRALIA,6.431962596,-21.99562288,148.0473169,0.63242845
Moratuwa,ASIA,483.7973394,6.654545545,79.99517141,0.612523597
Morawa,AUSTRALIA,1.429325021,-29.20698117,116.0036595,0.483371463
Moree,AUSTRALIA,14.29325021,-29.46789358,149.8330747,0.62959366
Morelia,NORTH AMERICA,85.04483877,19.71273028,-101.1979789,0.856651129
Morgantown,NORTH AMERICA,42.16508813,39.64513946,-79.96360434,0.743983953
Morioka,ASIA,115.7753267,39.71695054,141.1284582,0.798520277
Morogoro,AFRICA,28.58650043,-6.806992347,37.65932212,0.720720837
Moron1,NORTH AMERICA,13.5785877,22.10571703,-78.62661542,0.591238844
Moron2,ASIA,14.29325021,49.64555183,100.1572852,0.515659984
Morondava,AFRICA,0.714662511,-20.29111946,44.27434189,0.457821187
Moroni,AFRICA,49.11040576,-11.6350742,43.25964377,0.469198786
Moroto,AFRICA,0.714662509,2.534760374,34.63249249,0.340066425
Morrinhos,SOUTH AMERICA,13.5785877,-17.72700631,-49.1170794,0.772004644
Morshansk,EUROPE,35.73312554,53.45400826,41.80997891,0.629781621
Moscow,EUROPE,2412.278656,55.74914373,37.64636777,0.845888552
Moshi,AFRICA,562.4393959,-3.306204934,37.53778388,0.494186059
Moss,EUROPE,41.45042562,59.44616894,10.67193623,0.699069737
Mossel Bay,AFRICA,11.43460017,-34.17531242,22.11383696,0.734962889
Mossendjo,AFRICA,10.00527515,-2.94386049,12.71333047,0.638025925
Mossoro,SOUTH AMERICA,34.30380051,-5.178712194,-37.35249013,0.767489776
Mostaganem,AFRICA,53.04869157,35.91083821,0.086423054,0.766388057
Mostar,EUROPE,56.45833835,43.34774988,17.81811951,0.676829468
Mosul,ASIA,142.2178396,36.3515809,43.15168694,0.836183023
Motul,NORTH AMERICA,12.14926268,21.10102382,-89.29028398,0.855508075
Motupe,SOUTH AMERICA,4.287975066,-6.156220972,-79.71932796,0.47993265
Mouila,AFRICA,7.861287618,-1.875513953,11.00412209,0.301796717
Moundou,AFRICA,27.87183792,8.57346483,16.06587108,0.730603823
Mount Barker,AUSTRALIA,3.573312549,-34.62454057,117.6578372,0.545341304
Mount Gambier,AUSTRALIA,19.29588779,-37.8225204,140.7770916,0.785493033
Mount Isa,AUSTRALIA,12.86392519,-20.71920214,139.4925869,0.648405527
Moyale,AFRICA,10.00527514,3.526916666,39.05388082,0.798927198
Moyo,AFRICA,10.71993766,3.651757023,31.7192604,0.523649014
Moyobamba,SOUTH AMERICA,7.861287617,-6.033897012,-76.97901507,0.695296197
Mozdok,EUROPE,28.58650042,43.75275843,44.64761237,0.795565131
Mozhga,EUROPE,33.589138,56.45473165,52.216317,0.779746622
Mpika,AFRICA,3.573312554,-11.83268192,31.44927803,0.516645558
Mpwapwa,AFRICA,2.143987534,-6.34351343,36.47921937,0.415370832
Mt. Hagen,MELANESIA,32.15981299,-5.83312394,144.2410093,0.671635093
Mt. Shasta,NORTH AMERICA,5.717300085,41.31799208,-122.3161997,0.579960071
Mtsensk,EUROPE,1.429325021,53.26747354,36.53623448,0.75728366
Mtwara,AFRICA,35.55355821,-10.3054031,40.17805162,0.557912936
Muar,ASIA,63.60496344,2.051392608,102.6045145,0.6746973
Mubende,AFRICA,1.42932502,0.601197166,31.36115073,0.676178973
Mubi,AFRICA,200.8201655,10.20216256,13.36961591,0.734238213
Muconda,AFRICA,2.858650044,-10.58705794,21.311956,0.344990731
Mudangiang,ASIA,204.393478,44.59212927,129.6176435,0.794787218
Mudgee,AUSTRALIA,11.43460017,-32.59424065,149.582731,0.64529459
Mudon,ASIA,62.89030096,16.29867715,97.69138083,0.650238125
Mufulira,AFRICA,28.58650043,-12.54803852,28.24838184,0.75086983
Mugla,ASIA,14.29325021,37.21879814,28.3602069,0.703830963
Muglad,AFRICA,15.72257524,11.0450751,27.74679158,0.549492561
Muisne,SOUTH AMERICA,0.714662511,0.617306268,-80.02501883,0.42484766
Mulhouse,EUROPE,160.7990649,47.77990576,7.325790284,0.821201379
Multan,ASIA,13230.31284,30.3217707,72.18786894,0.797531536
Mumbai,ASIA,1298.077145,19.21305694,72.98020617,0.802523528
Mumbwa,AFRICA,7.146625106,-14.98667579,27.05495023,0.568409429
Munchon,ASIA,31.44515047,39.380015,127.2481404,0.651781981
Muncie,NORTH AMERICA,99.33808899,40.20062362,-85.41620353,0.758599271
Munich,EUROPE,576.7326461,48.14171631,11.54530237,0.815817161
Murcia,EUROPE,187.9562403,38.01205198,-1.181515619,0.668421841
Murfreesboro,NORTH AMERICA,118.6339768,35.85613282,-86.39936184,0.763341586
Muriae,SOUTH AMERICA,26.4425129,-21.12516422,-42.37348312,0.743245036
Murmansk,EUROPE,171.7348672,68.96863048,33.07274204,0.682743673
Murom,EUROPE,51.45570077,55.57650407,42.02862915,0.787734628
Muroran,ASIA,85.1907377,42.37959223,141.0356091,0.773704852
Murray Bridge,AUSTRALIA,19.29588779,-35.12433879,139.2624287,0.744512526
Mus,ASIA,29.30116294,38.7533332,41.50573492,0.704154635
Musan,ASIA,8.575950121,42.22893809,129.2131961,0.680650709
Muscat,ASIA,92.35778455,23.60353053,58.46808339,0.66327288
Mushie,AFRICA,4.931132134,-3.009310879,16.9153712,0.175423203
Musina,AFRICA,6.431962596,-22.3365776,30.03207608,0.686675619
Muskegon,NORTH AMERICA,116.4899892,43.21083055,-86.22952493,0.721660891
Muskogee,NORTH AMERICA,54.31435081,35.75475689,-95.3681211,0.737498257
Musoma,AFRICA,42.81206612,-1.531730206,33.78786658,0.651712185
Muswellbrook,AUSTRALIA,10.71993766,-32.2657714,150.8873453,0.639573762
Mutare,AFRICA,41.45042562,-18.97130589,32.64667338,0.650208084
Muyinga,AFRICA,2950.731713,-2.773417354,30.02990166,0.478925195
Muzaffarnagar,ASIA,3154.042872,29.50501614,77.69970137,0.749022597
Muzaffarpur,ASIA,14283.08069,26.24768505,85.66494115,0.739313138
Mwanza,AFRICA,286.3422812,-2.525962294,32.95541624,0.650577324
Mweka,AFRICA,9.29061264,-4.845036222,21.55614047,0.609886338
Mwene-Ditu,AFRICA,35.73312554,-6.999117006,23.44753987,0.589716862
Mwenga,AFRICA,6.431962597,-3.025137533,28.42540394,0.172594157
Mwingi,AFRICA,5.002637577,-0.933060042,38.05781595,0.766679974
Mwinilunga,AFRICA,3.573312552,-11.73564316,24.42627855,0.418762612
My Tho,ASIA,22.75826641,10.37203149,106.3540191,0.782959591
Myeik,ASIA,12.00247745,12.44866168,98.60531247,0.60520281
Myingyan,ASIA,38.59177558,21.46808489,95.39894448,0.651240994
Myitkyina,ASIA,45.73840069,25.40117398,97.38757929,0.524152561
Mykolayiv,EUROPE,70.08932726,46.96140608,32.01565438,0.838671944
Mymensingh,ASIA,7134.897588,24.67288566,90.55211997,0.756229856
Myrtle Beach,NORTH AMERICA,42.86190352,33.71873806,-78.87699789,0.757428219
Mysore,ASIA,240.1266036,12.34514915,76.63850312,0.789689058
Mzuzu,AFRICA,59.3169884,-11.44225352,34.00032416,0.558129241
MÌùnster,EUROPE,130.7832395,51.95298111,7.633974481,0.818060396
Naberezhnyye Chelny,EUROPE,207.7357054,55.71737457,52.37785311,0.861325613
Nabeul,AFRICA,41.96818721,36.4603513,10.72957125,0.736791721
Nabire,MELANESIA,4.748325285,-3.356034191,135.4997158,0.696374911
Nablus,ASIA,122.2072893,32.2414693,35.24726759,0.804810385
Nacala,AFRICA,98.43367339,-14.54230855,40.69600656,0.688440513
Nacaome,NORTH AMERICA,1.429325022,13.53860343,-87.49251112,0.758812562
Nadym,ASIA,7.146625106,65.54210176,72.51346618,0.413150454
Naga,MALAY ARCHIPELAGO,226.294804,13.61128206,123.2045077,0.679725682
Nagano,ASIA,276.5743916,36.56038286,138.1973813,0.793972697
Nagaoka,ASIA,94.33545142,37.45928155,138.8280471,0.810815135
Nagasaki,ASIA,91.3942854,32.76297871,129.8559546,0.756914891
Nagele,AFRICA,5.717300084,5.34189234,39.5777361,0.571283812
Nagercoil,ASIA,498.8085734,8.238497318,77.46324884,0.683951789
Nagoya,ASIA,2706.984198,35.11656693,136.9666461,0.886901267
Nagpur,ASIA,492.4024699,21.18474808,79.14474282,0.811336166
Naha,ASIA,231.6631265,26.29316444,127.7534143,0.878663531
Nain,NORTH AMERICA,2.143987532,56.54826373,-61.69736223,0.380885858
Nairobi,AFRICA,601.0311715,-1.243242116,36.8017361,0.725139604
Naivasha,AFRICA,10.71993766,-0.72092178,36.43589785,0.649800581
Najran,ASIA,52.17036328,17.54144316,44.19902381,0.556778062
Nakhodka,ASIA,58.36855937,42.82669632,132.894735,0.684990749
Nakhon Phanom,ASIA,29.56193382,17.40752875,104.7664569,0.699826132
Nakhon Ratchasima,ASIA,102.196739,14.96932758,102.0815139,0.823243609
Nakhon Sawan,ASIA,40.0211006,15.70139144,100.1112954,0.77992709
Nakhon Si Thammarat,ASIA,105.7700516,8.438920668,99.95961597,0.819704178
Nakuru,AFRICA,84.33017626,-0.276044489,36.09718997,0.752665955
Naltchik,EUROPE,135.0712145,43.51474336,43.60993513,0.685904753
Nalut,AFRICA,6.431962596,31.87118226,10.97500776,0.649790678
Nam Dinh,ASIA,2491.011932,20.49015613,106.2471407,0.766483542
Namanga,AFRICA,1.429325022,-2.545520004,36.78268596,0.459252666
Namangan,ASIA,491.3137557,40.99833116,71.66080725,0.817587223
Namibe,AFRICA,11.43460017,-15.1906523,12.14619072,0.634540794
Nampo,ASIA,35.17381076,38.74785502,125.3920795,0.794066135
Nampula,AFRICA,85.75950128,-15.10368402,39.25958717,0.63042499
Namtu,ASIA,3.573312555,23.09388499,97.39453073,0.475665133
Namur,EUROPE,121.4926268,50.45613086,4.842449378,0.731626668
Nan,ASIA,52.88502579,18.7890496,100.7712911,0.736301311
Nanaimo,NORTH AMERICA,83.20071569,49.19676795,-123.9898068,0.742399422
Nancha,ASIA,25.72785039,47.14221173,129.2554332,0.680373264
Nanchang,ASIA,3031.559357,28.35804522,115.7925854,0.709355939
Nanchong,ASIA,10310.91452,30.67694045,106.2187623,0.713857282
Nancy,EUROPE,176.5216401,48.68696961,6.166562428,0.781192803
Nanded,ASIA,205.8228031,19.1956718,77.3151339,0.798789039
Nandi,MELANESIA,10.00527515,-17.78609451,177.4164411,0.538023987
Nandyal,ASIA,57.88766337,15.49221979,78.47879091,0.744986282
Nangong,ASIA,1549.240709,37.34364349,115.1383435,0.789422765
Nanjing,ASIA,621.5825214,32.02995011,118.8133905,0.825664611
Nanning,ASIA,272.2864166,22.81271052,108.3365922,0.773519097
Nanping,ASIA,25.72785038,26.64841776,118.1623646,0.62244955
Nantes,EUROPE,336.6060425,47.23017942,-1.572445298,0.792010013
Nantong,ASIA,5488.239948,32.25444824,120.9316198,0.786406558
Nanuque,SOUTH AMERICA,10.71993766,-17.8356698,-40.3545103,0.7205543
Nanyang,ASIA,4664.571536,32.91899164,112.7276242,0.753864384
Nanyuki,AFRICA,23.58386286,0.024801905,37.09383056,0.760816552
Naples1,NORTH AMERICA,280.8258453,26.22377821,-81.76730275,0.785840034
Naples2,EUROPE,1427.297297,40.86939321,14.42329428,0.86694479
Nara,AFRICA,10.00527515,15.17842313,-7.292526468,0.329375756
Narathiwat,ASIA,18.48509785,6.427395821,101.8085587,0.802624307
Narayanganj,ASIA,1250.659273,23.64803601,90.61490957,0.779760548
Narrabri,AUSTRALIA,10.71993766,-30.32791243,149.7647317,0.556319066
Narrogin,AUSTRALIA,5.717300086,-32.93234445,117.1745473,0.651578027
Narsarsuaq,NORTH AMERICA,0.714662511,61.17628089,-45.42500822,0.283827524
Narva,EUROPE,47.1677257,59.38074042,28.17120956,0.672248861
Naryan Mar,EUROPE,9.290612639,67.65784033,53.03627051,0.517018758
Naryn,ASIA,22.86920034,41.43119355,75.98354575,0.42595933
Nasca,SOUTH AMERICA,12.14926268,-14.82703147,-74.95164522,0.453027503
Nashville,NORTH AMERICA,745.2795305,36.12853455,-86.74945361,0.755781523
Nasik,ASIA,930.6052463,20.02307168,73.92284341,0.755769947
Nassau,NORTH AMERICA,73.3829901,25.04893512,-77.34131783,0.760425045
Nata,AFRICA,0.714662511,-20.19891344,26.17405495,0.576662502
Natal,SOUTH AMERICA,289.0744236,-5.80679824,-35.27729883,0.638427006
Natchez,NORTH AMERICA,37.87711307,31.5607255,-91.39542383,0.60808598
National City,NORTH AMERICA,428.1858305,32.7299338,-117.0242868,0.853135409
Natitingou,AFRICA,12.86392519,10.30630565,1.377023999,0.648871954
Nautla,NORTH AMERICA,6.432257022,20.22595304,-96.79611887,0.727262022
Navajoa,NORTH AMERICA,38.59177558,27.0836662,-109.4503798,0.724828564
Navoi,ASIA,110.7726892,40.12897086,65.35815896,0.77461742
Navsari,ASIA,0.714662512,20.85973213,72.92458991,0.78503685
Nawabganj,ASIA,9197.447838,24.66827606,88.13579171,0.73546005
Nawabshah,ASIA,807.1184783,26.08507998,68.41603313,0.739771757
Naxcivan,ASIA,30.73048796,39.21012299,45.40328494,0.783029294
Naypyidaw,ASIA,78.61287618,19.72558544,96.20087056,0.703154637
Nazareth,ASIA,45.73840069,32.71801719,35.3077034,0.817328416
Nazret,AFRICA,531.8000886,8.612125634,39.19009074,0.619135077
Nazyvayevsk,ASIA,19.29588779,55.57906067,71.34555316,0.536027982
Nchelenge,AFRICA,5.002637573,-9.320542494,28.73303255,0.411508441
Ndalatando,AFRICA,2.858650041,-9.297344593,14.90747862,0.764790476
Ndele,AFRICA,4.287975065,8.416456065,20.64212296,0.224414611
Ndende,AFRICA,2.143987533,-2.370904248,11.38019041,0.423721836
Ndjamena,AFRICA,67.17827601,12.12539158,15.07425869,0.827118015
Ndola,AFRICA,55.02901333,-12.97194928,28.62871917,0.827186964
Necochea,SOUTH AMERICA,44.93104979,-38.54875214,-58.73449161,0.687080656
Needles,NORTH AMERICA,13.5785877,34.84826526,-114.6098531,0.556065067
Neftekamsk,EUROPE,35.01846302,56.10286093,54.25444175,0.726161264
Nehe,ASIA,27.1571754,48.48736235,124.8553664,0.840870625
Neiafu,POLYNESIA,3.573312553,-18.6404259,-173.9893158,0.363156887
Neiba,SOUTH AMERICA,10.00527515,18.49520971,-71.43003767,0.752147281
Neijiang,ASIA,11727.99215,29.77017436,105.0401655,0.698017919
Neiva,SOUTH AMERICA,90.04747635,2.961874813,-75.27765122,0.594945918
Nekemte,AFRICA,15.00791272,9.08037491,36.5389075,0.750882873
Nelidovo,EUROPE,20.72521281,56.22708155,32.76761414,0.555405245
Nellore,ASIA,508.3169276,14.57003581,79.92064629,0.670041594
Nelson1,POLYNESIA,29.51511491,-41.28581615,173.2549766,0.640025849
Nelson2,NORTH AMERICA,15.00791273,49.50465445,-117.2881568,0.478408351
Nelspruit,AFRICA,20.0105503,-25.47183522,30.97298338,0.736280786
Nenana,NORTH AMERICA,0.714662511,64.56807106,-149.0925613,0.428392764
Nenjiang,ASIA,36.44778803,49.17342113,125.2258866,0.832271771
Nepalganj,ASIA,1162.852382,28.00341332,81.52131194,0.599085777
Nephi,NORTH AMERICA,7.861287619,39.71986979,-111.836736,0.61274011
Nerchinsk,ASIA,22.15453783,51.98449131,116.5695262,0.475139763
Neryungri,ASIA,2.14398753,56.66731826,124.707284,0.402145706
Neuquen,SOUTH AMERICA,86.47416379,-38.94043174,-68.13189045,0.63430226
Nevelsk,ASIA,14.29325022,46.67709642,141.8628032,0.422177477
Nevers,EUROPE,49.31171323,46.9954746,3.161562874,0.747353395
Nevinnomyssk,EUROPE,75.03956361,44.62533139,41.92145928,0.779765181
Nevyansk,ASIA,24.29852537,57.49829081,60.20635172,0.636782678
New Albany,NORTH AMERICA,109.5333323,38.32687181,-85.79525095,0.765947194
New Amsterdam,SOUTH AMERICA,12.03951323,6.24454332,-57.50807594,0.483186331
New Bedford,NORTH AMERICA,118.9722994,41.65522185,-70.94600957,0.744791409
New Braunfels,NORTH AMERICA,43.59441315,29.70351028,-98.12840758,0.739024298
New Delhi,ASIA,178052.9969,29.08607342,77.24838197,0.754248861
New Glasgow,NORTH AMERICA,31.44515047,45.58690342,-62.65566601,0.634837715
New Haven,NORTH AMERICA,1123.096581,41.31001005,-73.06465603,0.769047708
New Iberia,NORTH AMERICA,41.45042562,30.00623979,-91.81067926,0.743499111
New Liskeard,NORTH AMERICA,9.29061264,47.51386293,-79.68334477,0.661165671
New London,NORTH AMERICA,125.626131,41.35710652,-72.13687076,0.719865748
New Orleans,NORTH AMERICA,402.1229663,29.95283793,-90.11810742,0.857367496
New Plymouth,POLYNESIA,35.71675031,-39.06459993,174.0676121,0.718794447
New York,NORTH AMERICA,8942.881962,40.81166288,-73.82819689,0.801463854
Newark,NORTH AMERICA,3439.562711,40.57369655,-74.31709793,0.785500502
Newcastle,AUSTRALIA,867.4399553,37.0934818,29.58026162,0.82484431
Newman,AUSTRALIA,0.714662511,-23.34990969,119.7244224,0.655593201
Newport,NORTH AMERICA,45.66767556,41.51497635,-71.30068106,0.76274881
Neyshabur,ASIA,42.16508813,36.20725203,58.78844472,0.607276199
Nezahualcoyotl,NORTH AMERICA,631.7099465,19.39560661,-98.98748461,0.869769518
Ngaoundere,AFRICA,15.00791272,7.324115564,13.58454207,0.759192289
Ngara,AFRICA,9.29061264,-2.460690967,30.64022969,0.376711096
Nguigmi,AFRICA,3.573312553,14.25553905,13.1062173,0.293077448
Nguru,AFRICA,12.14926268,12.88762758,10.44497951,0.770823355
Nha Trang,ASIA,58.5234198,12.2610088,109.1605507,0.779769333
Niagara Falls,NORTH AMERICA,174.1848241,43.11028696,-79.03245685,0.762178297
Niamey,AFRICA,105.0553891,13.52757815,2.120638831,0.800754267
Nice,EUROPE,484.0395242,43.65745654,7.079489339,0.721157176
Nicosia,ASIA,130.0685769,35.15489921,33.34733179,0.823789911
Nicuadala,AFRICA,10.71993766,-17.57599592,36.80672363,0.472823362
Nieuw Nickerie,SOUTH AMERICA,19.29588779,5.940114317,-57.01212405,0.525077384
Niigata,ASIA,206.0832098,37.88939844,139.0674721,0.849676647
Nikel,EUROPE,16.43723775,69.41814128,30.21452482,0.415155429
Nikolayevsk,EUROPE,9.290612635,50.02731341,45.45328895,0.71143963
Nikolayevsk na Amure,ASIA,15.17428222,53.15050767,140.7220227,0.424801536
Nikopol,EUROPE,46.35614798,47.58901329,34.36312793,0.826248422
Nimes,EUROPE,105.7700516,43.84137082,4.354074689,0.735747941
Nimule,AFRICA,0.714662511,3.600002337,32.04098396,0.46859182
Ninde,ASIA,70.50515461,26.69230457,119.5491756,0.758648053
Ningan,ASIA,27.15717541,44.35164357,129.457382,0.823204078
Ningbo,ASIA,853.3070378,29.84889669,121.5155893,0.824872534
Ninh Binh,ASIA,1212.4163,20.2425596,105.9775722,0.720945164
Nioro du Sahel,AFRICA,4.287975063,15.2376731,-9.588184012,0.497424853
Nipigon,NORTH AMERICA,3.237679716,49.01732879,-88.2610142,0.526735155
Niquelandia,SOUTH AMERICA,9.29061264,-14.46556846,-48.46822529,0.65705603
Nis,EUROPE,53.5996883,43.3291625,21.90329604,0.79086169
Niteroi,SOUTH AMERICA,321.1233574,-22.83112854,-43.00179824,0.809240323
Niyala,AFRICA,67.178276,12.05849785,24.87530233,0.662715523
Nizamabad,ASIA,122.9219518,18.70483085,78.10377934,0.756221978
Nizhenvartovsk,ASIA,32.87447549,60.95516698,76.56519709,0.606277375
Nizhnekamsk,EUROPE,162.9430524,55.63156124,51.87019544,0.700127289
Nizhneudinsk,ASIA,31.44515047,54.90774922,99.02816264,0.426368546
Nizhny Novgorod,EUROPE,414.1986038,56.30001246,43.88000948,0.809638982
Nizhny Tagil,ASIA,214.3987532,57.93289282,60.00811945,0.765205506
Nizhnyaya Tura,ASIA,57.88766336,58.64352955,59.81851786,0.620099407
Nizhyn,EUROPE,78.61287618,51.04296677,31.87758831,0.665219299
Nizwa,ASIA,17.15190025,22.94628454,57.53094262,0.66073705
Njombe,AFRICA,10.00527515,-9.33565575,34.76836161,0.619030447
Nkawkaw,AFRICA,10.71993766,6.55995078,-0.781224016,0.857497427
Nkhata Bay,AFRICA,28.58650043,-11.62098564,34.25969441,0.378531282
Nkhotakota,AFRICA,110.4954296,-12.74405131,34.19576408,0.587678072
Nkongsamba,AFRICA,12.86392519,4.967070848,9.933037269,0.781586963
Nogales,NORTH AMERICA,65.03428847,31.33070882,-110.9512158,0.680657952
Noginsk,EUROPE,117.2046518,55.83738046,38.44178294,0.747942998
Nola,AFRICA,10.71993766,3.525168661,16.04846629,0.537375503
Nome,NORTH AMERICA,3.454166692,64.50819313,-165.4083625,0.528312186
Nong Khai,ASIA,68.59478127,17.88398215,102.7315248,0.731403742
Nongan,ASIA,132.927227,44.42924029,125.1246606,0.779118099
Nonthaburi,ASIA,343.7820544,13.81534167,100.4039069,0.855432883
Norfolk1,NORTH AMERICA,754.5092285,36.83056919,-76.21425302,0.812563467
Norfolk2,NORTH AMERICA,28.58650043,42.04023832,-97.42707311,0.766205912
Norilsk,ASIA,151.8824936,69.35499817,88.16995683,0.575427131
Norman,NORTH AMERICA,81.47152622,35.22639349,-97.45823469,0.766630795
Norman Wells,NORTH AMERICA,2.14398753,65.29225577,-126.8588719,0.403672672
Norrkoping,EUROPE,139.6844108,58.60751593,16.17722413,0.726731677
Norseman,AUSTRALIA,1.42932502,-32.19550473,121.7743553,0.416232245
North Battleford,NORTH AMERICA,25.01318788,52.77905334,-108.2882304,0.672177529
North Bay,NORTH AMERICA,52.35151728,46.33009093,-79.44665643,0.674818157
North Platte,NORTH AMERICA,27.87183792,41.13756288,-100.7770712,0.800651749
Northam,AUSTRALIA,8.575950127,-31.64951248,116.6670477,0.742593943
Norwich,EUROPE,106.4847141,52.64674369,1.270634012,0.779570828
Nottingham,EUROPE,543.8581706,53.02247636,-1.242395556,0.816683305
Nouadhibou,AFRICA,14.9547446,20.94181407,-17.0474495,0.743847674
Nouakchott,AFRICA,85.75950128,18.09752948,-15.96506254,0.819592019
Noumea,MELANESIA,37.03594618,-22.2457625,166.4487894,0.651383761
Nova Cruz,SOUTH AMERICA,10.71993766,-6.457270883,-35.44847499,0.529271115
Nova Friburgo,SOUTH AMERICA,52.17036328,-22.26581089,-42.5327397,0.633655016
Nova Iguacu,SOUTH AMERICA,639.1705962,-22.81962,-43.55876347,0.806217842
Nova Lima,SOUTH AMERICA,16.43723775,-19.9939754,-43.86049775,0.638623747
Nova Vicosa,SOUTH AMERICA,3.573312554,-17.88904313,-39.37708104,0.587162169
