City,Region,tif_count,Latitude,Longitude,Road Density
Baddeck,NORTH AMERICA,0.04,46.16666667,-60.8125,298.9999999
Badulla,ASIA,5.128189199,6.963599887,80.89165344,2924.41485
Bafang,AFRICA,0.22,5.189393939,10.15909091,254.5454544
Bafata,AFRICA,0.21,12.23809524,-14.69444444,1086.904762
Bafia,AFRICA,0.07,4.785714286,11.16666667,231.2857143
Bafoussam,AFRICA,10.41175449,5.543071958,10.28395269,334.8667645
Bafra,ASIA,0.79,41.60970464,35.84810127,2176.36709
Bagamoyo,AFRICA,0.01,-6.416666667,38.83333333,235
Bage,SOUTH AMERICA,0.65,-31.27820513,-54.14871795,419.8923077
Baghdad,ASIA,8.19,33.37321937,44.36050061,3971.577534
Baghlan,ASIA,1.68,36.23710317,68.72619048,797.1666667
Bago,ASIA,0.64,17.38802083,96.44791667,99.12499997
Baguio City,MALAY ARCHIPELAGO,1.08,16.46219136,120.5594136,698.6759256
Bahawalpur,ASIA,35.55193059,29.64626455,71.71347403,192.7769074
Bahia Blanca,SOUTH AMERICA,2.08,-38.68189103,-62.30168269,1055.197115
Bahir Dar,AFRICA,0.61,11.59562842,37.37978142,182.0327869
Bahraich,ASIA,56.93627599,27.55556752,81.80617253,335.8244036
Baia Mare,EUROPE,0.61,47.68715847,23.53278689,1825.622952
Baicheng,ASIA,1.78,45.68117978,122.7893258,1190.58427
Baie-Comeau,NORTH AMERICA,0.19,49.25,-68.21929825,3886.210522
Baiquan,ASIA,0.4,47.66666667,126.0354167,395.075
Bairnsdale,AUSTRALIA,0.22,-37.76515152,147.5833333,416.2727272
Bakal,EUROPE,0.19,55,58.75,212
Baker Lake,NORTH AMERICA,0.01,64.33333333,-96.08333333,0
Bakersfield,NORTH AMERICA,4.11,35.40328467,-119.0851582,7141.712896
Baku,ASIA,3.8,40.45855263,49.8377193,5287.594737
Balakhna,EUROPE,0.57,56.5497076,43.53654971,101.9473685
Balakovo,EUROPE,0.83,52.05823293,47.7560241,171.4096384
Balancan,NORTH AMERICA,0.05,17.83333333,-91.58333333,929
Balashov,EUROPE,0.68,51.58333333,43.13235294,293.5294118
Balboa,SOUTH AMERICA,0.188890948,9.009310712,-79.59215677,2233.951269
Balcarce,SOUTH AMERICA,0.27,-37.82407407,-58.30864198,319.0000001
Baleshwar,ASIA,34.13594668,21.38989807,86.75049645,194.4375696
Balikesir,ASIA,1.13,39.68584071,27.86725664,5693.88496
Balikpapan,MALAY ARCHIPELAGO,0.74,-1.211711712,116.8006757,2443.378378
Balkanabat,ASIA,0.38,39.56578947,54.32675439,423.7105264
Balkh,ASIA,4.043252611,36.76215912,66.82269973,478.8659339
Ballarat,AUSTRALIA,0.93,-37.51792115,143.8082437,403.0645161
Ballina,AUSTRALIA,0.23,-28.83333333,153.5181159,653.1304341
Balqash,ASIA,0.26,46.8974359,74.91987179,3669.500003
Balsas,SOUTH AMERICA,0.17,-7.5,-46.08333333,475
Baltasar Brum,SOUTH AMERICA,0.02,-30.66666667,-57.33333333,377.9999994
Balti,EUROPE,0.7,47.80238095,27.85952381,432.6857143
Baltimore,NORTH AMERICA,18.88099901,39.30009931,-76.69199563,8280.696393
Balykchy,ASIA,0.38,42.5,76.14692982,332.6315791
Balyqshy,ASIA,0.232668437,47.11193241,51.83333333,7245.876066
Bama,AFRICA,0.19,11.58333333,13.66666667,253
Bamako,AFRICA,2.06,12.66788026,-8.030744337,10357.1699
Bambari,AFRICA,0.12,5.826388889,20.64583333,175.25
Bamenda,AFRICA,3.4,6.04877451,10.03112745,274.9088235
Bamian,ASIA,0.01,34.83333333,67.5,199
Banamba,AFRICA,0.03,13.58333333,-7.5,295
Banda Aceh,MALAY ARCHIPELAGO,2.57,5.56387808,95.33916991,1011.190662
Bandar Lampung,MALAY ARCHIPELAGO,1.61,-5.361801242,105.2215321,1398.068322
Bandar Seri Begawan,MALAY ARCHIPELAGO,1.7,4.950980392,114.872549,400.4705882
Bandar-e Bushehr,ASIA,0.49,28.97789116,50.80102041,277.4081631
Bandar-e-Abbas,ASIA,0.74,27.24099099,56.24662162,173.5
Bandjarmasin,MALAY ARCHIPELAGO,1.35,-3.291975309,114.5604938,481.1185182
Bandundu,AFRICA,0.33,-3.257575758,17.33333333,223.1818181
Bandung,MALAY ARCHIPELAGO,103.3785715,-6.709014233,108.0253251,491.6247404
Banes,NORTH AMERICA,0.11,21,-75.75,1915
Banff,NORTH AMERICA,0.01,51.25,-115.5833333,197
Banfora,AFRICA,0.1,10.66666667,-4.808333333,189.9999999
Bangalore,ASIA,34.01,12.88660198,77.67987357,2806.062923
Bangassou,AFRICA,0.24,4.763888889,22.76736111,181.3750001
Banghazi,AFRICA,1.3,32.15064103,20.06474359,14470.1
Bangkok,ASIA,28.29,13.81604218,100.5186167,7161.429834
Bangor,NORTH AMERICA,0.88,44.84375,-68.8219697,4314.068183
Banguela,AFRICA,0.17,-12.52941176,13.37745098,1310.588235
Bangui,AFRICA,1.21,4.42768595,18.51446281,177.1239669
Bani Walid,AFRICA,0.28,31.79761905,13.94940476,1188.285715
Banja Luka,EUROPE,0.99,44.8493266,17.16329966,454.5454544
Banjul,AFRICA,0.08,13.5,-16.61458333,559.9999995
Bannu,ASIA,7.04,32.93181818,70.5625,151.2698864
Bansang,AFRICA,0.01,13.5,-14.66666667,426
Banska Bystrica,EUROPE,0.64,48.77083333,19.10416667,2121.343751
Banyuwangi,MALAY ARCHIPELAGO,0.6,-8.1625,114.3069444,1770.249999
Baoding,ASIA,78.08027186,38.89248094,115.69109,689.6420811
Baoji,ASIA,28.46750464,34.42209208,107.5722608,961.067374
Baoshan,ASIA,2.04,25.16135621,99.15277778,1126.465686
Baotou,ASIA,0.95,40.63333333,109.954386,1958.526316
Baqubah,ASIA,1.04,33.7900641,44.58253205,2753.413462
Bar Harbor,NORTH AMERICA,0.07,44.41666667,-68.25,5940
Barabinsk,ASIA,0.25,55.41666667,78.31,229.8799998
Barahona,SOUTH AMERICA,0.29,18.25,-71.16666667,1075
Baramula,ASIA,9.151330531,34.29214031,74.39102757,442.3735953
Baranavichy,EUROPE,0.73,53.16666667,25.97374429,2585.863013
Barbacena,SOUTH AMERICA,0.67,-21.16542289,-43.81716418,861.2537315
Barcaldine,AUSTRALIA,0.04,-23.5,145.25,270
Barcelona1,EUROPE,14.25,41.5277193,2.07128655,5818.736842
Barcelona2,SOUTH AMERICA,1.64,10.2027439,-64.70579268,570.6890244
Barcelos,SOUTH AMERICA,0.04,-0.916666667,-62.97916667,13.50000001
Barddhaman,ASIA,90.58595445,23.45012003,87.66505372,435.6926324
Bareilly,ASIA,78.56897039,28.39274566,79.39697736,402.1993741
Bari,EUROPE,2.850000001,41.14473684,16.79035088,3848.568418
Barinas,SOUTH AMERICA,0.87,8.670498084,-70.26436782,442.0229885
Barisal,ASIA,54.87632317,22.70680165,90.24808614,1860.250641
Barlett,NORTH AMERICA,4.102042489,35.19811273,-89.87296086,7271.031848
Barletta,EUROPE,0.33,41.33333333,16.24494949,2449.121211
Barnaul,ASIA,2.46,53.38855014,83.66565041,180.300813
Barquisimeto,SOUTH AMERICA,2.19,10.09627093,-69.37290715,6064.406393
Barra do Bugres,SOUTH AMERICA,0.14,-15,-57.25,268.9999999
Barra do Garcas,SOUTH AMERICA,0.33,-15.83333333,-52.30050505,254.090909
Barra Mansa,SOUTH AMERICA,0.645869043,-22.5025805,-44.21569621,1941.563286
Barrancabermeja,SOUTH AMERICA,0.39,7.094017094,-73.9017094,887.8974357
Barranquilla,SOUTH AMERICA,3.04,10.95805921,-74.84457237,722.325658
Barras,SOUTH AMERICA,0.02,-4.208333333,-42.33333333,265.5
Barreiras,SOUTH AMERICA,0.17,-12.08333333,-45.03921569,785.2352926
Barreiros,SOUTH AMERICA,0.94,-8.734042553,-35.22251773,337.9042552
Barretos,SOUTH AMERICA,0.51,-20.50653595,-48.60130719,137.1764707
Barrie,NORTH AMERICA,1.24,44.41666667,-79.72580645,742.8064517
Barrow,NORTH AMERICA,0.2,71.33333333,-156.8041667,1381.45
Bartica,SOUTH AMERICA,0.07,6.416666667,-58.66666667,165
Bartlesville,NORTH AMERICA,0.2,36.775,-96.00833333,3278.299999
Barysaw,EUROPE,1.01,54.26155116,28.46287129,2546.881188
Basankusu,AFRICA,0.12,1.25,19.75,321
Basel,EUROPE,3.43,47.59669582,7.577745384,5675.580175
Basoko,AFRICA,0.02,1.25,23.58333333,256
Basra,ASIA,1.83,30.54599271,47.77413479,2489.502732
Basseterre,SOUTH AMERICA,0.09,17.33333333,-62.75,6452
Basse-terre,SOUTH AMERICA,0.01,16.25,-61.5,6251
Bastia,EUROPE,0.66,42.72853535,9.416666667,1992.681818
Bata,AFRICA,0.31,1.908602151,9.744623656,210.4516128
Batangas,MALAY ARCHIPELAGO,1.06,13.81053459,121.0149371,904.7169814
Batatais,SOUTH AMERICA,0.33,-20.84343434,-47.61868687,213.0303031
Bataysk,EUROPE,0.72978019,47.17463484,39.69178839,216.0489358
Batemans Bay,AUSTRALIA,0.02,-35.66666667,150.1666667,486
Bath,EUROPE,0.78,51.41666667,-2.39957265,4026.294873
Bathurst1,AUSTRALIA,0.27,11.65123456,29.96296298,526.2592591
Bathurst2,AUSTRALIA,0.27,11.65123456,29.96296298,526.2592591
Bati,AFRICA,0.14,11.25,39.99404762,242.9999997
Batman,ASIA,1.29,37.90633075,41.10852713,5631.139536
Batna,AFRICA,0.63,35.58333333,6.126984127,197.6666667
Baton Rouge,NORTH AMERICA,5.87,30.43199886,-91.09440659,6230.124361
Batouri,AFRICA,0.25,4.473333333,14.33333333,365.3199999
Battambang,ASIA,0.7,13.14642857,103.1666667,1411.014285
Batticaloa,ASIA,0.61,7.745901639,81.65846995,2798.409836
Battle Creek,NORTH AMERICA,1.3,42.35512821,-85.23269231,5116.115385
Batu Pahat,ASIA,0.52,1.911858974,102.9134615,376.403846
Batumi,ASIA,0.64,41.66015625,41.58984375,2740.875001
Baturite,SOUTH AMERICA,0.04,-4.291666667,-38.91666667,198.4999999
Baubau,MALAY ARCHIPELAGO,0.08,-5.416666667,122.5833333,1554
Bauchi,AFRICA,0.94,10.35195035,9.789007092,205.351064
Bauru,SOUTH AMERICA,1.43,-22.27331002,-49.10839161,230.4685315
Bavaro,SOUTH AMERICA,0.01,18.75,-68.5,346
Bawku,AFRICA,0.21,11.08730159,-0.265873016,244.1428571
Bay City,NORTH AMERICA,0.27,29.00617284,-96,2594.703704
Bayamo,NORTH AMERICA,0.36,20.41666667,-76.66898148,3496.777776
Bayan Obo,ASIA,0.18,41.83333333,109.9166667,731
Baydhabo,AFRICA,0.16,3.166666667,43.59375,933.5000002
Bayghanin,ASIA,0.03,48.75,55.83333333,497
Baytown,NORTH AMERICA,1.24,29.80577957,-95.02822581,4205.693549
Beaufort,NORTH AMERICA,0.64,32.45442708,-80.76041667,18366.45313
Beaufort West,AFRICA,0.19,-32.33333333,22.52192982,406.3684211
Beaumont,NORTH AMERICA,1.61,30.126294,-94.18581781,4530.720497
Beaver Falls,NORTH AMERICA,2.371143524,40.70598864,-80.32064102,4376.328409
Bechar,AFRICA,0.9,31.64537037,-2.267592593,203.4666666
Beckley,NORTH AMERICA,0.87,37.83141762,-81.2394636,4152.609196
Beer Sheva,ASIA,0.68,31.29534314,34.75735294,1118.308823
Beeville,NORTH AMERICA,0.22,28.4280303,-97.78030303,1314.363637
Behbehan,ASIA,0.35,30.65,50.2,126.5714287
Beian,ASIA,0.97,48.29037801,126.4544674,804.1958763
Beihai,ASIA,3.17,21.5851735,109.1556257,2497.738172
Beijing,ASIA,1701.491454,35.56020195,114.6241795,789.4799045
Beipiao,ASIA,1.12,41.86309524,120.7135417,655.0089287
Beira,AFRICA,1.09,-19.75,34.8295107,131.2293578
Beirut,ASIA,6.61,33.9311649,35.56240545,6061.556733
Beitbridge,AFRICA,0.03,-22.16666667,29.91666667,336
Beja,AFRICA,0.35,36.75952381,9.161904762,447.8571427
Bejaia,AFRICA,3.2,36.69375,4.78984375,186.425
Bekasi,MALAY ARCHIPELAGO,38.87565941,-6.209395932,107.1669406,1304.768646
Bekiy,AFRICA,0.05,-24.16666667,45.25,366
Belabo,AFRICA,0.01,5,13.25,372.9999997
Belaya Kalitva,EUROPE,0.5,48.21666667,40.75,209.8
Belebey,EUROPE,0.26,54.16666667,54.08333333,393.9999999
Beledweyne,AFRICA,0.05,4.75,45.16666667,478
Belem,SOUTH AMERICA,2.53,-1.338932806,-48.46870883,4534.782609
Belen,SOUTH AMERICA,0.07,-27.58333333,-67.08333333,294.0000001
Belfast,EUROPE,3.85,54.63701299,-5.990909091,5463.854545
Belgaum,ASIA,3.14,15.9116242,74.45488323,590.9299363
Belgorod,EUROPE,1.44,50.64814815,36.5462963,340.736111
Belgrade,EUROPE,3.42,44.83625731,20.40740741,4444.578947
Belize City,NORTH AMERICA,0.2,17.54583333,-88.25,3536.300003
Bell Ville,SOUTH AMERICA,0.17,-32.58333333,-62.75,671
Bella Union,SOUTH AMERICA,0.09,-30.23148148,-57.65740741,1122.555556
Bella Vista,SOUTH AMERICA,0.18,-22.08333333,-56.58333333,354
Bellary,ASIA,2.16,15.2033179,76.8908179,512.5601852
Belleville1,NORTH AMERICA,2.622357099,38.61142138,-90.03669454,5770.512647
Belleville2,NORTH AMERICA,0.82,44.23272358,-77.42886179,656.4634147
Bellingham,NORTH AMERICA,1.26,48.80291005,-122.5059524,4913.880952
Bello,SOUTH AMERICA,0.492802774,6.372226513,-75.59006907,5393.638624
Belmopan,NORTH AMERICA,0.11,17.28787879,-88.83333333,566.7272726
Belo Horizonte,SOUTH AMERICA,9.97,-19.84394851,-44.03435306,2856.365095
Belogorsk,ASIA,0.62,50.93145161,128.4623656,193.8548386
Bemidji,NORTH AMERICA,0.21,47.51984127,-94.91666667,2941.809525
Ben Gardane,AFRICA,0.39,33.16666667,11.16666667,600.9999999
Bend,NORTH AMERICA,1.17,44.0968661,-121.3468661,7162.632479
Bendigo,AUSTRALIA,0.75,-36.71888889,144.2322222,475.0799998
Benevento,EUROPE,0.48,41.16840278,14.75694444,2455.416667
Bengbu,ASIA,24.47407579,33.32943341,117.3572905,1256.709921
Bengkulu,MALAY ARCHIPELAGO,0.78,-3.773504274,102.2574786,987.3589741
Beni,AFRICA,2.55,0.659803922,29.39738562,280.9764705
Beni Mazar,AFRICA,2.86,28.58916084,30.71328671,220.5629371
Beni Ounif,AFRICA,0.05,32.08333333,-1.283333333,250.1999998
Beni Suef,AFRICA,1.47,29.1462585,31.03231293,256.6190476
Benin City,AFRICA,2.02,6.392739274,5.577970297,157.8514851
Benoni,AFRICA,4.438081876,-26.10017395,28.20335881,7158.673379
Bento Goncalves,SOUTH AMERICA,0.59,-29.11299435,-51.56073446,701.745763
Benton Harbor,NORTH AMERICA,1.25,42.12266667,-86.50933333,4600.671999
Benxi,ASIA,2.18,41.35474006,123.7347095,906.7522931
Berber,AFRICA,0.25,18.08333333,33.91666667,424.64
Berbera,AFRICA,0.09,10.5,44.99074074,885.7777816
Berberati,AFRICA,0.44,4.284090909,15.75,135.7272727
Berdyansk,EUROPE,0.34,46.82352941,36.75,307.9411763
Berekum,AFRICA,0.15,7.5,-2.638888889,188.3333334
Berezniki,EUROPE,1.23,59.46476965,56.75338753,141.7642275
Bergamo,EUROPE,11.91035895,45.70967909,9.609741966,1805.728525
Bergen,EUROPE,2.1,60.40833333,5.279761905,4381.109524
Berkeley,NORTH AMERICA,2.528499963,37.94508477,-122.3425055,10303.19766
Berlin,EUROPE,19.47,52.54117446,13.34908406,5625.925526
Bermejo,SOUTH AMERICA,0.1,-22.66666667,-64.4,437.8
Bern,EUROPE,1.33,47.0056391,7.411654135,5985.827067
Berri,AUSTRALIA,0.05,-34.25,140.5833333,183
Bertoua,AFRICA,0.01,4.583333333,13.66666667,100
Besalampy,AFRICA,0.02,-16.66666667,44.41666667,50.00000061
Besancon,EUROPE,1.28,47.28580729,5.962890625,3237.984375
Betanzos,SOUTH AMERICA,0.03,-19.5,-65.5,118
Bethal,AFRICA,0.24,-26.41666667,29.42361111,503.2500001
Bethanie,AFRICA,0.03,-26.41666667,17.08333333,232.9999999
Bethel,NORTH AMERICA,0.17,60.83333333,-161.8039216,429.5882353
Bethlehem,AFRICA,0.34,-28.17156863,28.25735294,503.1470588
Bezhetsk,EUROPE,0.36,57.83333333,36.66203704,446.7777777
Beziers,EUROPE,0.56,43.38839286,3.200892857,3907.428571
Bhagalpur,ASIA,147.9380084,24.70952974,86.81998547,364.4110745
Bharatpur,ASIA,33.7417418,27.44874546,77.38485042,561.4693205
Bhatpara,ASIA,52.86679846,22.9060915,88.45610539,762.573821
Bhavnagar,ASIA,1.88,21.78324468,72.08156028,623.4840428
Bhilwara,ASIA,1.36,25.39338235,74.59068627,280.5808823
Bhisho,AFRICA,1.29,-32.8255814,27.3255814,530.6744186
Bhiwandi,ASIA,2.84829017,19.38150658,73.04178406,1291.887364
Bhiwani,ASIA,34.61986751,28.53633429,75.98258172,369.5415279
Bhopal,ASIA,4.29,23.27175602,77.3974359,2014.797203
Bhubaneshwar,ASIA,28.9610104,20.24618383,85.5308814,166.0978207
Bhusawal,ASIA,5.27,21.07732448,75.64943074,574.0379506
Biak,MELANESIA,0.34,-1.144607843,136.0465686,1462.735297
Bialystok,EUROPE,1.63,53.16973415,23.11656442,3295.490797
Biarritz,EUROPE,2.13,43.521518,-1.562206573,3538.215963
Bicheno,AUSTRALIA,0.01,-41.83333333,148.25,396
Bida,AFRICA,0.41,9.121951219,5.989837398,208.6341463
Bidar,ASIA,1.3,17.96089744,77.45769231,425.9923076
Biel,EUROPE,0.42,47.16666667,7.222222222,3739.333332
Bielefeld,EUROPE,2.86,52.06118881,8.501748252,5060.353146
Bien Hoa,ASIA,8.758167977,10.97309728,106.8217153,1187.306379
Big Spring,NORTH AMERICA,0.43,32.27131783,-101.5135659,2218.976744
Biggar,NORTH AMERICA,0.07,52.08333333,-108,195.0000001
Biharamulo,AFRICA,0.2,-2.583333333,31.28333333,194.3999999
Bijapur,ASIA,0.58,16.86781609,75.67241379,498.8965518
Bijar,ASIA,0.13,35.91666667,47.57692308,349.230769
Bikaner,ASIA,1.13,28.05899705,73.27286136,703.7964602
Bikin,ASIA,0.27,46.84876543,134.212963,147.5185182
Bila Tserkva,EUROPE,0.68,49.83333333,30.07352941,455.3823529
Bilaspur,ASIA,4.73,22.0935518,81.98572939,323.1691332
Bilbao,EUROPE,2.99,43.33082497,-2.983556299,4546.739131
Billings,NORTH AMERICA,1.51,45.8316777,-108.5827815,5755.443707
Biloela,AUSTRALIA,0.06,-24.33333333,150.5,443.9999999
Biloxi,NORTH AMERICA,0.467687474,30.41844848,-88.96436367,59039.72707
Biltine,AFRICA,0.03,14.58333333,20.91666667,237.9999996
Binghamton,NORTH AMERICA,2.15,42.15736434,-75.99069767,4185.665115
Binjai,MALAY ARCHIPELAGO,5.922898468,3.776949394,98.4723526,426.8657375
Bintulu,MALAY ARCHIPELAGO,0.51,3.218954248,113.0228758,225.882353
Birak,AFRICA,0.11,27.58333333,14.25,1504
Birao,AFRICA,0.02,10.33333333,22.75,321
Biratnagar,ASIA,69.98388268,26.41718148,87.19570513,345.5243353
Birganj,ASIA,122.5179714,26.8168265,84.74596266,605.8266261
Birjand,ASIA,0.49,32.91666667,59.17006803,249.9183673
Birmingham1,NORTH AMERICA,10.26,33.51445744,-86.84291748,7148.549707
Birmingham2,EUROPE,16.06,52.56818182,-2.005707763,6813.325654
Birni Nkonni,AFRICA,0.22,13.83333333,5.212121212,149.9090909
Birnin Kebbi,AFRICA,0.39,12.5,4.177350427,312.2051282
Birobidzhan,ASIA,1.03,48.82443366,132.8762136,219.0388349
Birsk,EUROPE,0.37,55.47072072,55.5,71.54054049
Biryusinsk,ASIA,0.26,56,97.77564103,62.23076906
Bishkek,ASIA,3.88,42.91408935,74.56228522,994.3659793
Bishop,NORTH AMERICA,0.06,37.41666667,-118.4166667,801
Biskra,AFRICA,0.67,34.8880597,5.685323383,201.9552239
Bismarck,NORTH AMERICA,0.87,46.85249042,-100.8199234,4779.034485
Bissau,AFRICA,0.84,11.9156746,-15.6577381,965.4523811
Bitam,AFRICA,0.15,2.111111111,11.44444444,158.3999998
Bitola,EUROPE,0.3,41.08333333,21.3,640.2000001
Biu,AFRICA,0.13,10.66666667,12.16666667,301
Biysk,ASIA,1.43,52.56876457,85.13519814,291.9440559
Bizerte,AFRICA,0.81,37.29526749,9.8281893,1166.444443
Blackpool,EUROPE,1.84,53.87092391,-3.058876812,8599.89674
Blacksburg,NORTH AMERICA,0.91,37.22252747,-80.4532967,1961.659341
Blagodarnyy,EUROPE,0.26,45.16666667,43.39423077,319.1538459
Blagoveshchensk,ASIA,0.861141964,50.33406061,127.4962421,4775.585655
Blantyre,AFRICA,36.64,-15.77222071,35.24408661,239.2237991
Blenheim,POLYNESIA,0.27,-41.49691358,173.9166667,2413.962963
Blitar,MALAY ARCHIPELAGO,19.60339718,-8.114361126,112.0483049,1011.814778
Bloemfontein,AFRICA,1.4,-29.08690476,26.18214286,602.3571428
Bloemhof,AFRICA,0.07,-27.58333333,25.58333333,424
Bloomington1,NORTH AMERICA,1.05,39.1952381,-86.57777778,4235.466667
Bloomington2,NORTH AMERICA,1.32,40.53535354,-89.01767677,5007.060606
Bluefields,SOUTH AMERICA,0.07,12.08333333,-83.83333333,681.9999999
Blumenau,SOUTH AMERICA,1.94,-26.85438144,-49.13101375,1274.030928
Bo,AFRICA,0.4,8,-11.77083333,537.2499999
Boa Vista,SOUTH AMERICA,1.21,2.855371901,-60.75206612,757.8760332
Boaco,SOUTH AMERICA,0.06,12.5,-85.66666667,315
Bobo Dioulasso,AFRICA,0.83,11.21787149,-4.333333333,253.9518072
Bocaiuva,SOUTH AMERICA,0.11,-17.08333333,-43.83333333,299.9999999
Bocas del Toro,SOUTH AMERICA,0.01,9.416666666,-82.25,552.9999982
Bodo,EUROPE,0.54,67.33333333,14.38117284,4239.12963
Boende,AFRICA,0.05,-0.166666667,20.83333333,111.0000001
Bogor,MALAY ARCHIPELAGO,17.24048361,-6.443095197,106.7669143,1511.190689
Bogoroditsk,EUROPE,0.26,53.83333333,38.08333333,573.9999999
Bogota,SOUTH AMERICA,6.14,4.685124864,-74.15893051,10389.7557
Bogotol,ASIA,0.33,56.25,89.49242424,341.7272724
Bogue,AFRICA,0.06,16.65277778,-14.33333333,812.4999996
Boise,NORTH AMERICA,4.2,43.65218254,-116.321627,8179.249999
Bojnurd,ASIA,0.63,37.50396825,57.28174603,216.7619047
Boke,AFRICA,0.04,11,-14.33333333,1199
Bol,AFRICA,0.03,13.5,14.66666667,42
Bolama,AFRICA,0.07,11.58333333,-15.5,3401.999998
Bolgatanga,AFRICA,0.29,10.83333333,-0.913793103,137.4827586
Boli,ASIA,0.44,45.79734848,130.5132576,466.4090905
Bollnas,EUROPE,0.54,61.4058642,16.34259259,1061.851852
Bolobo,AFRICA,0.08,-2.104166667,16.16666667,118.5000001
Bologna,EUROPE,3.64,44.5503663,11.30677656,3155.343407
Bologoye,EUROPE,0.35,57.91666667,34.03333333,139.8000001
Bolu,ASIA,1.01,40.77805281,31.61138614,2638.663367
Bolzano,EUROPE,0.6,46.51527778,11.29305556,1722.616667
Boma,AFRICA,0.15,-5.794444444,13,222.8666667
Bondo,AFRICA,0.16,3.848958333,23.66666667,466.4374999
Bondoukou,AFRICA,0.1,8.083333333,-2.833333333,2187
Bongandanga,AFRICA,0.02,1.583333333,21,195.9999995
Bongaree,AUSTRALIA,0.14,-27.01190476,153.0952381,226.6428572
Bongor,AFRICA,0.08,10.33333333,15.33333333,314
Bonn,EUROPE,5.679485385,50.78593097,7.094435846,5361.90984
Boorama,AFRICA,0.31,10,43.13172043,604.9354846
Boosaaso,AFRICA,0.06,11.33333333,49.16666667,673
Boras,EUROPE,0.91,57.75732601,12.90750916,3562.219781
Bordeaux,EUROPE,6.78,44.88114553,-0.645771878,5725.140118
Bordertown,AUSTRALIA,0.04,-36.25,140.75,402.9999998
Borisoglebsk,EUROPE,0.52,51.41666667,42.05288462,377.2115385
Borlange,EUROPE,1.14,60.5248538,15.39035088,2967.675439
Borovichi,EUROPE,0.56,58.41666667,33.8764881,233.3928571
Borzya,ASIA,0.25,50.41666667,116.4966667,443.0399997
Bose,ASIA,0.82,23.91260163,106.5863821,1302.463414
Bosobolo,AFRICA,0.04,4.25,19.83333333,146
Bossangoa,AFRICA,0.31,6.521505376,17.41666667,310.3548388
Bossembele,AFRICA,0.05,5.333333333,17.58333333,215
Boston,NORTH AMERICA,60.79,42.32445029,-71.2833114,7649.444974
Botosani,EUROPE,0.45,47.79259259,26.61666667,580.7111113
Botucatu,SOUTH AMERICA,0.6,-22.84583333,-48.5,518.7499999
Bouake,AFRICA,0.96,7.7421875,-5.075520833,3723.947916
Bouar,AFRICA,0.28,5.994047619,15.57738095,254.7857141
Bougouni,AFRICA,0.13,11.46153846,-7.5,243.3076923
Bouira,AFRICA,1.19,36.42927171,3.848739496,239.697479
Boulder,NORTH AMERICA,0.94,40.06205674,-105.2987589,3927.18085
Boulder City,NORTH AMERICA,0.24,36.00347222,-114.8888889,1166.958334
Bourges,EUROPE,1.06,47.13286164,2.363207547,2349.009435
Bournemouth,EUROPE,3.564791491,50.79920324,-1.909317605,5665.236125
Boutilimit,AFRICA,0.07,17.58333333,-14.75,1413
Bowling Green1,NORTH AMERICA,0.96,37.00607639,-86.48697917,4967.343751
Bowling Green2,NORTH AMERICA,0.33,41.41666667,-83.68686869,2566.21212
Bozeman,NORTH AMERICA,0.5,45.72833333,-111.09,3352.879998
Bozoum,AFRICA,0.13,6.333333333,16.33333333,350
Bradford,EUROPE,7.57835397,53.77632656,-1.829509784,5175.818784
Braga,EUROPE,11.63395014,41.44940074,-8.393773602,2372.591331
Braganca,SOUTH AMERICA,0.21,-1,-46.83333333,1458
Braganca Paulista,SOUTH AMERICA,0.43,-22.90503876,-46.58333333,481.8604652
Brahmapur,ASIA,14.97,19.41672233,84.68882209,215.267201
Brainerd,NORTH AMERICA,0.5,46.41,-94.265,2511.199999
Brandfort,AFRICA,0.01,-28.66666667,26.41666667,539
Brandon,NORTH AMERICA,0.49,49.88095238,-99.99489796,473.7959182
Brasilia,SOUTH AMERICA,5.33,-15.78205128,-48.0134459,1622.36773
Brasov,EUROPE,1.08,45.68364198,25.59104938,2039.287038
Bratislava,EUROPE,1.96,48.20110544,17.09268707,3387.816327
Bratsk,ASIA,0.28,56.33333333,101.6815476,170.2142858
Braunschweig,EUROPE,2.22,52.31193694,10.48611111,4669.148648
Brazzaville,AFRICA,1.74,-4.209770115,15.20689655,4062.166665
Bredasdorp,AFRICA,0.04,-34.5,20,461
Bremen,EUROPE,7.152669668,53.13419242,8.734178297,3566.489057
Bremerhaven,EUROPE,1.31,53.60877863,8.559796438,3619.580152
Bremerton,NORTH AMERICA,2.1,47.63055556,-122.6928571,5770.62857
Brest1,EUROPE,1.73,48.43978805,-4.513969172,3374.82659
Brest2,EUROPE,0.92,52.16666667,23.67028986,4330.847825
Breves,SOUTH AMERICA,0.09,-1.666666667,-50.5,11
Bria,AFRICA,0.12,6.583333333,21.92361111,212.8333334
Bridgeport,NORTH AMERICA,5.582387035,41.2688144,-73.24044853,10547.03259
