City,Region,tif_count_2000,tif_count_2021,Latitude,Longitude,2000 Population,2021 Population,Population Change
Leon1,NORTH AMERICA,30,30,12.44055556,-86.88305556,184051.9998,138162.9999,-45888.99989
Leon2,NORTH AMERICA,202,202,21.13312706,-101.6729785,1058845,1668170,609325
Leon3,EUROPE,94.99999999,94.99999999,42.60236842,-5.578859649,202583.9999,60547.99995,-142036
Leonara,AUSTRALIA,3,3,-28.88055556,121.3277778,174.999999,556.9999974,381.9999983
Leopoldina,SOUTH AMERICA,15,15,-21.52666667,-42.64777778,13251.99997,42797.99995,29545.99998
Lerwick,EUROPE,13.99999999,13.99999999,60.15952381,-1.165476191,1472.999996,3139.999991,1666.999995
Les Cayes,SOUTH AMERICA,200,200,18.24545833,-73.82216667,192169.9998,208561.9997,16391.9999
Leshan,ASIA,6213.292867,6213.292867,29.69687644,104.0101622,3206341.855,3213697.143,7355.288152
Lesosibirsk,ASIA,27,27,58.24166667,92.47407407,56044.99991,29881.99996,-26162.99995
Lesozavodsk,ASIA,60,60,45.47402778,133.3970833,43825.99996,30992.99997,-12833
Lethbridge,NORTH AMERICA,64,64,49.70377604,-112.8151042,58124.99999,60006.99998,1881.99999
Lethem,SOUTH AMERICA,0.999999999,0.999999999,3.383333333,-59.80833333,0.999999999,352.9999985,351.9999985
Leticia,SOUTH AMERICA,18,18,-4.218518519,-69.93935185,29.99999993,69609.99993,69579.99993
Letpadan,ASIA,114,114,17.72690058,95.79042398,81489.99966,91616.99975,10127.00009
Levin,POLYNESIA,17,17,-40.62009804,175.2838235,891.0000004,16994.99997,16103.99997
Lewiston1,NORTH AMERICA,85,85,44.10137255,-70.21676471,49434.99997,58806.99996,9371.999993
Lewiston2,NORTH AMERICA,97,97,46.39939863,-117.021134,43877.99997,49656.99995,5778.999987
Lexington,NORTH AMERICA,291,291,38.02711913,-84.50526919,231856,316901.9999,85045.99995
Lgov,EUROPE,11,11,51.6969697,35.27121212,5907.999983,7059.999993,1152.000009
Lhasa,ASIA,66,66,29.66641414,91.10454545,140617,276557.9999,135940.9998
Lhokseumawe,MALAY ARCHIPELAGO,96.00000003,97.00000002,5.215069085,97.07487047,367538.9997,206049.9999,-161488.9998
Lianxian,ASIA,97.00000001,97.00000001,24.76580756,112.3398625,218199.9995,166726.9997,-51472.99983
Lianyungang,ASIA,8030.531021,8030.531021,34.42672778,119.4009945,4950400.119,4607781.65,-342618.4692
Liaocheng,ASIA,7275.091412,7275.091412,36.29932628,115.9732547,4574760.308,4734007.617,159247.3089
Liaoyang,ASIA,655.2599789,655.2599789,41.2670735,123.187506,1038791.659,868198.8859,-170592.7734
Liaoyuan,ASIA,243,243,42.92256516,125.1039781,460705.9999,506772.9998,46066.9999
Libenge,AFRICA,4.000000001,4.000000001,3.6625,18.63333333,74.99999971,14240.99997,14165.99997
Liberec,EUROPE,88,88,50.76325758,15.05511364,116946,95753.99995,-21192.00001
Liberia,SOUTH AMERICA,15,15,10.63722222,-85.43888889,9520.999996,44971.99996,35450.99997
Libertador General San Martin,SOUTH AMERICA,13,13,-23.80833333,-64.79423077,16370.99997,45412.99995,29041.99998
Libreville,AFRICA,125.9999999,126,0.399404762,9.469113757,313060.9999,985801.9998,672740.9998
Lichinga,AFRICA,49,49,-13.29319728,35.25017007,8194.000003,150072.9998,141878.9998
Lida,EUROPE,46,46,53.89728261,25.29184783,150969.9999,76421.99998,-74547.99994
Liege,EUROPE,956,956,50.63077929,5.630064505,650734.9999,665225.9995,14490.99959
Liepaga,EUROPE,69.99999996,69.99999997,56.53345238,21.01928571,99648.99992,60132.99995,-39515.99997
Lihue,POLYNESIA,18,18,21.97962963,-159.3652778,6679.999995,13940.99999,7260.999994
Lijiang,ASIA,7.000000008,7.000000008,26.81666667,100.2845238,3137.999985,21643.99988,18505.99989
Likasi,AFRICA,57,57,-10.98391813,26.73684211,421688.9996,487623.9998,65935.00025
Lille,EUROPE,994.2353703,994.2353703,50.73047576,3.149064174,1606910.602,1181188.039,-425722.5634
Lillehammer,EUROPE,58.99999999,58.99999999,61.1289548,10.46257062,25004.99996,12892.00001,-12112.99995
Lillooet,NORTH AMERICA,9.000000001,9.000000001,50.70277778,-121.9333333,2231.999997,2083.999997,-147.9999997
Lilongwe,AFRICA,1916,1916,-14.01276096,33.93606037,715872.9995,1959095.999,1243222.999
Lima1,NORTH AMERICA,133,133,40.74661654,-84.12744361,62250.99998,65367.99996,3116.999979
Lima2,SOUTH AMERICA,947.9999999,947.9999999,-12.03919655,-77.01468003,7555332,9829090.998,2273758.999
Limbe,AFRICA,32.99999998,32.99999999,4.028535354,9.195707071,165449.9998,297765.9997,132315.9999
Limeira,SOUTH AMERICA,91.99999999,91.99999999,-22.56403986,-47.41041667,245333,292763.9999,47430.99996
Limerick,EUROPE,101,101,52.66716172,-8.623679868,67276.99997,101561.9999,34284.99997
Limoges,EUROPE,185,185,45.84301802,1.265,203851,118950.9999,-84900.00003
Linares1,SOUTH AMERICA,31,31,-35.8405914,-71.59193548,63249.99995,79055.99996,15806.00001
Linares2,EUROPE,23,23,38.10108696,-3.639130435,59256.99992,36283.99998,-22972.99994
Linares3,NORTH AMERICA,15,15,24.86333333,-99.57,38460.99998,51993.99997,13533
Linchuan,ASIA,92,92,28.00018116,116.3521739,200683.9999,226468.9999,25785.00003
Lincoln1,NORTH AMERICA,266,266,40.80889724,-96.67800752,214033,270762.9999,56729.99995
Lincoln2,SOUTH AMERICA,19,19,-34.85964912,-61.53289474,21350.99998,14413.99999,-6936.99999
Linden,SOUTH AMERICA,17,17,6.012745098,-58.27696078,175,7541.999994,7366.999994
Lindi,AFRICA,8.000000006,8.000000008,-9.997916667,39.70416667,1565,23610.99994,22045.99994
Linfen,ASIA,1471.875084,1471.875084,36.1462442,111.5607551,1262627.934,1563654.49,301026.5553
Linhai,ASIA,102,102,28.8870098,121.1706699,246688.9996,265050.9996,18361.99998
Linhares,SOUTH AMERICA,40.99999999,40.99999999,-19.36585366,-40.06402439,64937.99997,123782.9999,58844.99989
Linjiang,ASIA,30.99999999,30.99999999,41.81344086,126.9053763,78329.99985,77612.99986,-716.9999917
Linkoping,EUROPE,222,222,58.41741742,15.61452703,107265,106481,-783.999978
Linkou,ASIA,40,40,45.28625,130.25875,82318.99991,84968.99991,2650.000001
Linqing,ASIA,5024.226829,5024.226829,36.78754919,115.5816434,3216389.824,3261022.902,44633.07841
Linxi,ASIA,1.000000003,1.000000003,43.525,118.0416667,996.9999895,640.9999931,-355.9999963
Linxia,ASIA,349,349,35.59859121,103.1572111,492877.9993,596293.9992,103415.9999
Linyi,ASIA,27958.66656,27958.66656,34.88510782,117.9409138,23591400.5,22345352.66,-1246047.839
Linz,EUROPE,363,363,48.24641873,14.20589991,360792.9999,373336.9998,12543.99991
Lipetsk,EUROPE,263,263,52.61029785,39.59470849,480088.9998,458664,-21424.99983
Lira,AFRICA,168,168,2.216121032,32.93779762,51685,226276,174591
Lisala,AFRICA,27,27,2.172222222,21.50185185,3484.999999,176368.9996,172883.9996
Lisbon,EUROPE,753.9999999,757.9999999,38.78796296,-9.237246473,1842495,1857257.999,14762.99977
Lisburn,EUROPE,25,25,54.51742937,-6.754666667,8264.701198,16289.31305,8024.611855
Lishui,ASIA,38,38,28.46008772,119.9212719,154901.9999,166621.9999,11719.99998
Lismore,AUSTRALIA,34,34,-28.81102941,153.289951,37954.99999,26067.99996,-11887.00003
Lithgow,AUSTRALIA,19,19,-33.47631579,150.1473684,1179.999994,10612.99997,9432.999973
Little Current,NORTH AMERICA,4.000000001,4.000000001,45.98125,-81.93125,530.9999983,1183.999997,652.9999982
Little Rock,NORTH AMERICA,386,386,34.76077288,-92.31349309,247357.9999,305330.9999,57972.99999
Liuhe,ASIA,44,44,42.27670455,125.7297348,91850.99992,71574.99991,-20276.00001
Liuzhou,ASIA,271,271,24.32170972,109.374016,1044762,1249565.999,204803.9996
Liverpool1,NORTH AMERICA,6.999999997,6.999999997,44.03928571,-64.72380952,876.9999971,2883.99999,2006.999993
Liverpool2,EUROPE,1054.02141,1055.02141,53.44640637,-2.785138548,1438169.976,1440732.401,2562.425049
Livingston,NORTH AMERICA,3,3,15.82777778,-88.76111111,1123.999996,11858.99996,10734.99996
Livingstone,AFRICA,41,41,-17.85,25.85813008,233034.9998,97004.99991,-136029.9999
Livny,EUROPE,44.00000001,44.00000001,52.42537879,37.58731061,50917.99994,40070.99998,-10846.99995
Livorno,EUROPE,85.88706361,103.8870636,43.56294913,10.3319031,214372.9705,161185.1218,-53187.84874
Ljubljana,EUROPE,243,243,46.09612483,14.53686557,505288.9997,343215.9997,-162073
Lobamba,AFRICA,23,23,-26.42608696,31.19782609,9389.999983,9419.999994,30.00001121
Lobatse,AFRICA,28,28,-25.21041667,25.67767857,34076.99995,19431.99997,-14644.99998
Lobito,AFRICA,18,18,-12.35833333,13.55787037,200080.9995,336504.9995,136424
Lobos,SOUTH AMERICA,21,21,-35.17063492,-59.09404762,14849.99999,20257.99999,5407.999997
Lodwar,AFRICA,27,27,3.12654321,35.61234568,2025.999998,67857.99997,65831.99998
Lodz,EUROPE,574,574,51.76486643,19.43623693,1035038,834263.9997,-200774.0001
Loei,ASIA,20,20,17.47333333,101.7254167,19082.99995,18447.99995,-634.9999999
Logan,NORTH AMERICA,88,88,41.73607955,-111.8325758,54548.99998,80914.99997,26365.99998
Logrono,EUROPE,63,63,42.46335979,-2.442857143,141104,110119.9999,-30984.00003
Loja,SOUTH AMERICA,53,53,-3.979874214,-79.22091195,81208.99995,193985,112776
Lokoja,AFRICA,11,11,7.813636364,6.737121212,8795.999971,66488.99987,57692.9999
Lome,AFRICA,427.9999999,427.9999999,6.160533489,1.185066199,935793.9993,1874390.999,938596.9999
Lomza,EUROPE,54,54,53.17716049,22.06280864,63059.99998,64293.99997,1233.999986
Loncoche,SOUTH AMERICA,8,8,-39.36145833,-72.63958333,21831.99999,3697.999995,-18134
London1,NORTH AMERICA,317,317,42.98924816,-81.25260252,284237.9999,385480.9999,101243
London2,EUROPE,5928,5960,51.49631772,-0.218283844,10082298,12344676,2262378
Londonderry,EUROPE,73,73,55.01027397,-7.32283105,79390.99994,76347.99994,-3043
Londrina,SOUTH AMERICA,243,243,-23.29269547,-51.17544582,500020,671925.9999,171905.9999
Long Beach,NORTH AMERICA,936.2315614,958.8179776,33.81563601,-118.1729376,1820319.571,1824923.28,4603.709536
Long Xuyen,ASIA,709.1815474,709.1815474,10.34955145,105.3697672,679238.2948,795844.021,116605.7262
Longjiang,ASIA,36,36,47.3400463,123.1819444,90519.99993,86323.99994,-4195.999989
Longreach,AUSTRALIA,6.000000003,6.000000003,-23.4375,144.25,91.99999987,2721.999993,2629.999993
Longview1,NORTH AMERICA,136,136,32.51341912,-94.75980392,72985.99996,81627.99995,8641.999985
Longview2,NORTH AMERICA,102,102,46.15302288,-122.9451797,58526.99997,66020.99997,7494.000004
Longxi,ASIA,324,324,35.04158951,104.4939815,320548.9997,372170.9994,51621.99978
Longyan,ASIA,101,101,25.08762376,117.0084983,304206.9996,352582.9997,48376.0001
Lop Buri,ASIA,96,96,14.81432292,100.6506944,124045.9997,134425.9997,10380.00007
Lorca,EUROPE,29,29,37.67844828,-1.705172414,26136.99997,32470.99993,6333.999965
Loreto,NORTH AMERICA,3.000000001,3.000000001,26.01111111,-111.3527778,8656.999975,6488.999984,-2167.999992
Lorica,SOUTH AMERICA,24,24,9.240625,-75.809375,15137.99999,41945.99998,26808
Lorient,EUROPE,109,115,47.75349702,-3.389099702,115750.9999,69380.99992,-46370.00002
Los Alamos,NORTH AMERICA,27,27,35.89382716,-106.3055556,8062.999992,15321.99999,7258.999995
Los Andes,SOUTH AMERICA,18,18,-32.83240741,-70.6037037,67518.99996,79659.99993,12140.99997
Los Angeles1,NORTH AMERICA,8106,8152,33.97575399,-117.9753916,13805117,15128929,1323811.999
Los Angeles2,SOUTH AMERICA,53,53,-37.46226415,-72.34150943,100612,142728,42116.00001
Los Blancos,SOUTH AMERICA,3.000000003,3.000000003,-23.60555556,-62.59722222,37,2306.999997,2269.999997
Los Lagos,SOUTH AMERICA,12,12,-39.85833333,-72.81527778,4634.999993,4330.999998,-303.9999955
Los Mochis,NORTH AMERICA,126,126,25.80720899,-108.9975529,240511.9999,265110,24598.00003
Los Teques,SOUTH AMERICA,46.69811519,46.69811519,10.4523003,-67.00105293,272284.1243,265900.0146,-6384.109701
Lota,SOUTH AMERICA,12.99999999,13.99999999,-37.0867284,-73.15740741,2609.999998,31442.99996,28832.99996
Louangphrabang,ASIA,38,38,19.88618421,102.1285088,34278.99997,67737.99996,33458.99999
Loubomo,AFRICA,28,28,-4.1875,12.66309524,77303.99979,96781.99989,19478.0001
Louga,AFRICA,22,22,15.62386364,-16.225,81278.9999,115184.9999,33906.00001
Louisville,NORTH AMERICA,1101,1101,38.2240766,-85.70186194,763022.9998,927828.9996,164805.9998
Lowell,NORTH AMERICA,1158.827086,1158.827086,42.653572,-71.25873973,661131.9826,753980.5703,92848.58769
Luan,ASIA,1199.675656,1199.675656,31.85087065,116.6023727,1095692.394,873960.5943,-221731.7995
Luanda,AFRICA,277.9999999,280,-8.847998805,13.27844982,1272473,6305084.998,5032611.999
Luanshya,AFRICA,39,39,-13.13076923,28.40192308,193231.9998,132713.9998,-60517.99992
Luau,AFRICA,3.000000002,3.000000002,-10.70277778,22.22222222,670.0000005,9263.000014,8593.000013
Lubango,AFRICA,44.99999999,44.99999999,-14.91018519,13.49981481,5337.999998,701976.9997,696638.9997
Lubao,AFRICA,6.000000001,6.000000001,-5.384722222,25.74583333,1756.999988,29130.9999,27373.99991
Lubbock,NORTH AMERICA,240,240,33.56659722,-101.8836111,182302,228301,45999.00001
Lubeck,EUROPE,248,248,53.88356855,10.69495968,297711.9999,220259.9999,-77451.99999
Lublin,EUROPE,214,214,51.25070093,22.55739875,439800.9999,337423,-102378
Lubumbashi,AFRICA,133,133,-11.66829574,27.48139098,966108.9996,1034012,67902.99991
Lubutu,AFRICA,1,1,-0.733333333,26.575,181.9999982,5499.999964,5317.999966
Lucapa,AFRICA,7.000000002,7.000000002,-8.41547619,20.73571429,159,43330.99993,43171.99993
Lucknow,ASIA,40220.57732,40220.57732,27.29319479,81.15889229,31596192.81,40556283.78,8960090.973
Ludhiana,ASIA,16377.57309,16377.57309,30.72659414,75.97420936,12604434.44,14521546.86,1917112.422
Luebo,AFRICA,2.000000001,2.000000001,-5.341666667,21.4125,6.54E-07,8936.999975,8936.999975
Luena,AFRICA,20,20,-11.78083333,19.90041667,2707,115610.9999,112903.9999
Lufkin,NORTH AMERICA,87,87,31.33572797,-94.73218391,34944.99998,41446.99998,6502.000001
Luga,EUROPE,27,27,58.74567901,29.83919753,29692.99996,9670.999995,-20021.99997
Lugano,EUROPE,91.99999999,91.99999999,45.99891304,8.909692029,89590.99995,86268.99993,-3322.000019
Luganville,MELANESIA,8,7.999999993,-15.50625,167.178125,729.0000121,6549.999982,5820.99997
Luhansk,EUROPE,155,155,48.56317204,39.31349462,494149.9997,228999.9999,-265149.9998
Lujan,SOUTH AMERICA,38,38,-34.56184211,-59.1120614,55939.99999,79451.99995,23511.99997
Lulea,EUROPE,131.9999999,139.9999999,65.59270833,22.17288603,52173.99995,42025.99996,-10147.99999
Luleburgaz,EUROPE,21,21,41.40992063,27.35714286,70703.99989,33136.99996,-37566.99992
Lumberton,NORTH AMERICA,54,54,34.63503086,-79.02160494,22770.99998,23447.99998,676.9999982
Lundazi,AFRICA,4.999999998,4.999999998,-12.28833333,33.16833333,1152.000001,17047.99998,15895.99998
Luohe,ASIA,5480.741014,5480.741014,33.44578923,114.0324896,3791577.136,3946278.907,154701.7705
Luoyang,ASIA,7826.836115,7826.836115,34.54508733,112.4394706,5983282.855,6994722.334,1011439.478
Lupanshui,ASIA,391,391,26.51040068,105.0066709,460661.9998,760875.9995,300213.9997
Lusaka,AFRICA,222,222,-15.39977477,28.30442943,1099292,1936110.999,836818.9995
Lusambo,AFRICA,6.000000002,6.000000002,-4.970833333,23.44166667,3303.999994,55845.99993,52541.99993
Lusanga,AFRICA,3,3,-5.575,16.50833333,201.9999995,1895.99999,1693.99999
Luton,EUROPE,146,146,51.89332192,-0.451655251,220659.9998,284943.9998,64283.99999
Lutselke,NORTH AMERICA,1.000000001,1.000000001,62.40833333,-110.7416667,0,160.9999992,160.9999992
Lutsk,EUROPE,98.00000001,98.00000001,50.74770408,25.3332483,320429.9999,211245.9999,-109184
Luwuk,MALAY ARCHIPELAGO,13,14,-0.950925926,122.7882716,4041.99999,43479.99987,39437.99988
Luxembourg,EUROPE,107,107,49.625,6.121105919,127760.9999,166564.9999,38803.99993
Luxor,AFRICA,213,213,25.66521909,32.61517997,574179.9992,1085078.999,510898.9997
Luzern,EUROPE,107,107,47.06433022,8.297897196,244511.9998,158782.9999,-85728.99993
Luzhou,ASIA,7897.403793,7897.403793,28.94279292,105.4843647,5093340.405,4859481.592,-233858.813
Lvov,EUROPE,266,266,49.84627193,23.99141604,1083972,714100.9999,-369871
Lynchburg,NORTH AMERICA,227,227,37.39262115,-79.20488253,93064.99993,119531.9999,26466.99997
Lyon,EUROPE,1093,1093,45.75528362,4.83568161,1475985,1559743.999,83758.99952
Lysychansk,EUROPE,97,97,48.91718213,38.41589347,188570.9998,109392.9999,-79177.99987
LÌùderitz,AFRICA,5.999999984,5.999999993,-26.64305556,15.15694444,27.99999993,8225.999969,8197.999969
Maanshan,ASIA,288.7138752,288.7138752,31.67066653,118.5209324,646202.2053,836246.4442,190044.2389
Mabaruma,SOUTH AMERICA,8.000000001,8.000000001,8.205208333,-59.79166667,0,2332.999995,2332.999995
Macae,SOUTH AMERICA,35,34.99999999,-22.36547619,-41.78547619,133787.9998,205242.9998,71454.99995
Macapa,SOUTH AMERICA,60.00000001,61.00000001,0.054820937,-51.07561983,188756.9999,435729.9997,246972.9998
Macara,SOUTH AMERICA,6.000000001,6.000000001,-4.377777778,-79.94722222,960.9999992,10128.99998,9167.99998
Macas,SOUTH AMERICA,4,4,-2.297916667,-78.12291667,292.9999991,10794.99998,10501.99998
Macau,ASIA,302.2112364,307.2112364,22.29862746,113.4585223,910672.8648,1536852.876,626180.0109
Maceio,SOUTH AMERICA,360,359.9999999,-9.544837963,-35.81384259,818255.9997,1071325,253068.9999
Macenta,AFRICA,19,19,8.547807018,-9.477631579,2344.999997,67830.99991,65485.99992
Machakos,AFRICA,20.00000001,20.00000001,-1.510416667,37.26083333,40988.99996,118305.9999,77316.99997
Machala,SOUTH AMERICA,40.99999999,40.99999999,-3.254674797,-79.96361789,150630,258266.9999,107637
Macheng,ASIA,4810.869045,4810.869045,30.64253884,115.1627356,3187142.627,2775169.577,-411973.0501
Machilipatnam,ASIA,1198.819054,1198.819054,16.30507673,81.10883734,681302.7485,996027.2329,314724.4844
Machiques,SOUTH AMERICA,24,24,10.0625,-72.55381944,13141.99999,59303.99996,46161.99997
Macia,AFRICA,7,7,-25.02142857,33.10238095,1034.999998,4626.999993,3591.999994
Mackay,AUSTRALIA,53.00000001,53.00000001,-21.12877358,149.1688679,7995.999994,51239.99993,43243.99993
Macon,NORTH AMERICA,208,208,32.85244391,-83.67059295,120132,116017.9999,-4114.00002
Madang,MELANESIA,23.99999999,23.99999999,-5.218055556,145.7857639,25707.99993,66211.99986,40503.99993
Madaoua,AFRICA,6,6,14.07777778,5.952777778,3983.999982,93266.99959,89282.9996
Madinat ath Thawrah,ASIA,30,30,35.83972222,38.54166667,18565.99998,58849.99997,40283.99999
Madison,NORTH AMERICA,368,368,43.078125,-89.40362319,274481.9999,385141.9997,110659.9999
Madisonville,NORTH AMERICA,51,51,37.3369281,-87.49901961,18285.99999,20731.99999,2445.999993
Madiun,MALAY ARCHIPELAGO,3962.296442,3962.296442,-7.641015914,111.4663282,3246823.617,3447008.136,200184.5195
Madrid,EUROPE,1054,1054,40.42966477,-3.753565781,4454109.999,4601707.998,147597.9996
Madurai,ASIA,15439.50726,15439.50726,10.46399794,78.81240093,13194688.88,14752082.87,1557393.993
Mae Sot,ASIA,39,39,16.72371795,98.55769231,38006.99992,42038.00006,4031.000137
Maebashi,ASIA,673,673,36.34914562,139.0784918,1044955.999,931113.9995,-113841.9992
Mafetang,AFRICA,46,46,-29.80815217,27.22952899,26130.99998,29473.99997,3342.999989
Magadan,ASIA,47.99999998,47.99999999,59.57118056,150.8048611,128607.9998,54650.99996,-73956.99986
Magangue,SOUTH AMERICA,36,36,9.267592593,-74.78240741,61070.99995,75125.99991,14054.99996
Magdagachi,ASIA,25,25,53.461,125.8033333,3872.999989,7031.999991,3159.000002
Magdalena,SOUTH AMERICA,5,5,-13.255,-64.05666667,7.000000005,4218.999996,4211.999996
Magdeburg,EUROPE,222,222,52.13607357,11.62743994,160699.9999,208692.9999,47992.99996
Magelang,MALAY ARCHIPELAGO,1457.509664,1457.509664,-7.404046339,110.1205674,1222112.366,2271574.002,1049461.637
Magnitogorsk,EUROPE,89.00000001,89.00000001,53.42883895,58.96638577,180751.9998,167944.9999,-12806.9999
Magway,ASIA,45.99999998,45.99999998,20.16956522,94.95072464,71963.99972,129750.9999,57787.00015
Mahabad,ASIA,23,23,36.76376812,45.72173913,94395.99994,148995.9998,54599.99989
Mahajanga,AFRICA,6.999999986,6.999999998,-15.65714286,46.34285714,310.0000003,7288.000024,6978.000023
Mahalapye,AFRICA,39,39,-23.10235043,26.81517094,30658.99996,20494.99998,-10163.99999
Mahilyow,EUROPE,145,145,53.90103448,30.33017241,398996.9997,368675.9997,-30320.99998
Maiduguri,AFRICA,182,182,11.79107143,13.22481685,728114.9996,697994.9998,-30119.99984
Maintirano,AFRICA,3.999999991,3.999999986,-18.05416667,44.02083333,57.99999962,15943.99991,15885.99991
Maiquetia,SOUTH AMERICA,61.50283386,76.50283384,10.60539701,-66.96404762,212488.3002,237837.4992,25349.19901
Maitland,AUSTRALIA,23.00000001,23.00000001,-32.7192029,151.5278986,18740.99995,16899.99996,-1840.99999
Maizaru,ASIA,17,17,35.44460784,135.3264706,36185.99989,23831.99996,-12353.99992
Majene,MALAY ARCHIPELAGO,317.9999999,318.9999998,-3.426674516,119.0948849,86410.99982,275199.9997,188788.9999
Majuro,MICRONESIA,2.31E-09,2.999999983,7.108333333,171.3666667,8.39E-07,2091.999984,2091.999984
Makale,MALAY ARCHIPELAGO,7.000000005,7.000000005,-3.096428571,119.8464286,9109.000003,23162.99986,14053.99986
Makarov,ASIA,7,7,48.63333333,142.777381,1201.999996,3328.999992,2126.999996
Makeni,AFRICA,19,19,8.890350877,-12.04692982,12751.99999,143998.9999,131246.9999
Makhachkala,EUROPE,156.3928614,174.752294,42.98070946,47.45120977,366665.3162,510045.7922,143380.476
Makhambet,EUROPE,2.999999999,2.999999999,47.67777778,51.58611111,302.9999985,3912.999999,3610
