City,Region,tif_count,Latitude,Longitude,Elevation
Minatitlan,NORTH AMERICA,84.25772911,18.00553784,-94.56994932,84.80489118
Mindelo,AFRICA,18,16.8912037,-24.98842593,9.585999999
Mineiros,SOUTH AMERICA,18,-17.56018519,-52.55462963,748.12
Mingan,NORTH AMERICA,2.999999998,50.29444444,-64.03055556,234.323
Minna,AFRICA,72.99999999,9.634018265,6.537100457,232.745
Minneapolis,NORTH AMERICA,3307,44.96370074,-93.26520764,304.4933137
Minot,NORTH AMERICA,65,48.23461538,-101.2970513,537.911
Minsk,EUROPE,416,53.89733574,27.55799279,190.793
Minxian,ASIA,40,34.43541667,103.9841667,2848.5548
Miracema,SOUTH AMERICA,15,-21.405,-42.20444444,350.834
Mirbat,ASIA,1.000000001,16.99166667,54.69166667,0.278
Miri,MALAY ARCHIPELAGO,81.99999998,4.409349593,113.9948171,27.98508529
Mirnyy,ASIA,19,62.53596491,113.9666667,343.107
Mirput Khas,ASIA,221,25.54687029,68.97571644,31.05672399
Mirzapur,ASIA,741.8236902,24.96687569,82.71533647,205.424758
Mishan,ASIA,55,45.55484848,131.8715152,230.93
Miskolc,EUROPE,141,48.10224586,20.775,443.287
Misratah,AFRICA,89.99999999,32.37740741,15.0862037,0.617
Missoula,NORTH AMERICA,98,46.86054422,-114.0347789,1628.10651
Mistassini,NORTH AMERICA,4.999999999,50.42166667,-73.87333333,431.798
Mitchell,NORTH AMERICA,26,43.71730769,-98.03044872,471.4
Mitilini,EUROPE,18,39.10509259,26.54027778,187.352
Mitla,NORTH AMERICA,1,16.925,-96.41666667,1703.947
Mito,ASIA,206,36.39227346,140.4783981,118.985
Mityana,AFRICA,41,0.38800813,32.03394309,1147.959659
Mitzik,AFRICA,7.999999997,0.783333333,11.55208333,455.168
Miyazaki,ASIA,155,31.93510753,131.4262366,90.39490451
Mizdah,AFRICA,2,31.45416667,12.975,611.408
Mmabatho,AFRICA,65,-25.84089744,25.63064103,1266.544
Mo i Rana,EUROPE,56,66.33303571,14.15044643,690.094
Moab,NORTH AMERICA,13,38.5724359,-109.549359,1736.14
Moanda1,AFRICA,155,-5.868924731,12.35731183,77.027
Moanda2,AFRICA,19.00000001,-1.549122807,13.22149123,428.738
Moba,AFRICA,5.999999997,-7.069444444,29.72638889,1555.07
Mobile,NORTH AMERICA,339,30.68456244,-88.13743854,20.475
Mobridge,NORTH AMERICA,7,45.5452381,-100.4392857,573.586
Mocambique,AFRICA,6,-15.03333333,40.73194444,34.004
Modena,EUROPE,114,44.65467836,10.91966374,466.262
Modesto,NORTH AMERICA,236,37.65437853,-120.9925847,237.1853581
Moengo,SOUTH AMERICA,11,5.621212121,-54.40378788,36.171
Mogadishu,AFRICA,116,2.058405172,45.32701149,92.178
Mogocha,ASIA,28,53.74285714,119.7595238,743.943
Mojokerto,MALAY ARCHIPELAGO,2243.238644,-7.421172652,112.3657437,262.801536
Mokpo,ASIA,64.99999999,34.81948718,126.4029487,38.723
Molde,EUROPE,50,62.754,7.2175,641.592
Molepolole,AFRICA,47,-24.39609929,25.51152482,1146.501
Mollendo,SOUTH AMERICA,9.999999999,-17.015,-72.0175,42.90492479
Moloundou,AFRICA,5.000000001,2.046666667,15.21,494.038
Mombasa,AFRICA,391,-3.928495311,39.6283035,153.2536629
Monaco,EUROPE,58,43.75833333,7.438362069,158.136
Monchegorsk,EUROPE,95,67.94464912,32.87394737,206.55
Monclova,NORTH AMERICA,99.99999999,26.91508333,-101.4334167,1105.891
Moncton,NORTH AMERICA,166,46.10055221,-64.79241968,19.096
Mongbwalu,AFRICA,12.00000001,1.961805556,30.03333333,1079.159
Mongo,AFRICA,3.000000002,12.19166667,18.68333333,396.562
Mongomo,AFRICA,5.999999999,1.631944444,11.30833333,638.985
Mongu,AFRICA,35,-15.25619048,23.1347619,1058.868
Monroe,NORTH AMERICA,178,32.51310861,-92.12696629,60.783
Monrovia,AFRICA,179,6.323975791,-10.7367784,72.071
Mont-Laurier,NORTH AMERICA,32,46.5546875,-75.50364583,285.755
Monte Cristi,SOUTH AMERICA,7.999999998,19.85,-71.65,398.867
Montego Bay,NORTH AMERICA,66,18.47941919,-77.90037879,179.1119962
Montemorelos,NORTH AMERICA,23,25.19021739,-99.83333333,263.997
Montepuez,AFRICA,22,-13.12310606,39.00075758,416.7850001
Monterey1,NORTH AMERICA,129.8731135,36.61381925,-121.8706751,338.353
Monterey2,NORTH AMERICA,149,36.99451902,-121.9814877,182.5861013
Monteria,SOUTH AMERICA,43,8.760271318,-75.88178295,59.015
Montero,SOUTH AMERICA,37,-17.33108108,-63.25675676,468.862
Monterrey,NORTH AMERICA,769,25.72029692,-100.2947984,1452.474761
Montes Claros,SOUTH AMERICA,94,-16.7195922,-43.85851064,787.55
Montevideo,SOUTH AMERICA,492,-34.82417005,-56.12689702,46.9295
Montgomery,NORTH AMERICA,272,32.36626838,-86.25768995,117.285
Monticello,NORTH AMERICA,5,37.875,-109.35,1809.955
Montpelier1,NORTH AMERICA,7.999999999,42.32395833,-111.3072917,1981.542
Montpelier2,NORTH AMERICA,14,44.26190476,-72.57738095,394.816
Montpellier,EUROPE,261,43.62899106,3.872988506,186.093
Montreal,NORTH AMERICA,1728,45.57826485,-73.71850405,49.18963339
Montrose,NORTH AMERICA,35,38.48095238,-107.8769048,2613.719
Monywa,ASIA,81.99999999,22.14735772,95.12184959,130.079
Moorhead,NORTH AMERICA,42.44795967,46.86826376,-96.74226895,319.643
Moose Jaw,NORTH AMERICA,43,50.39864341,-105.5505814,594.516
Mopti,AFRICA,16.99999999,14.5004902,-4.191176471,270.399
Moquegua,SOUTH AMERICA,14,-17.1797619,-70.93988095,2168.004
Moradabad,ASIA,4885.103532,28.89124423,78.5716541,282.809284
Moranbah,AUSTRALIA,9,-21.9962963,148.0481481,286.7096943
Moratuwa,ASIA,679.7288512,6.654041176,79.99551583,176.056189
Morawa,AUSTRALIA,2,-29.20833333,116.0041667,283.5469997
Moree,AUSTRALIA,20,-29.46875,149.83375,187.926
Morelia,NORTH AMERICA,119,19.71197479,-101.1971989,1892.845
Morgantown,NORTH AMERICA,59,39.64435028,-79.96285311,636.4510593
Morioka,ASIA,162,39.7162037,141.1291667,407.263
Morogoro,AFRICA,40,-6.807708333,37.66020833,572.646
Moron1,NORTH AMERICA,19,22.10482456,-78.62587719,8.77
Moron2,ASIA,20,49.64458333,100.1579167,1636.148
Morondava,AFRICA,1,-20.29166667,44.275,103.699
Moroni,AFRICA,71.99999999,-11.63576389,43.26018519,50.327
Moroto,AFRICA,0.999999998,2.533333333,34.63333333,1239.126
Morrinhos,SOUTH AMERICA,19,-17.72807018,-49.11622807,660.374
Morshansk,EUROPE,50.00000001,53.45333333,41.81066667,145.225
Moscow,EUROPE,3376,55.74844244,37.64715393,172.3505022
Moshi,AFRICA,787,-3.306977975,37.53856417,1162.460306
Moss,EUROPE,57.99999999,59.4454023,10.67255747,106.125
Mossel Bay,AFRICA,16,-34.17604167,22.11458333,7.431
Mossendjo,AFRICA,14,-2.944642857,12.71428571,559.599
Mossoro,SOUTH AMERICA,48,-5.179513889,-37.35173611,111.354
Mostaganem,AFRICA,75,35.91033333,0.086888889,439.454
Mostar,EUROPE,79,43.34704641,17.81888186,736.324
Mosul,ASIA,199,36.35083752,43.15242881,499.864
Motul,NORTH AMERICA,17,21.1004902,-89.28970588,2.102
Motupe,SOUTH AMERICA,6.000000003,-6.156944444,-79.71805556,939.863
Mouila,AFRICA,11,-1.876515152,11.00454545,453.3960903
Moundou,AFRICA,39,8.572649573,16.06666667,436.477
Mount Barker,AUSTRALIA,4.999999994,-34.625,117.6583333,207.502
Mount Gambier,AUSTRALIA,27,-37.82345679,140.7777778,40.065
Mount Isa,AUSTRALIA,18,-20.71990741,139.4930556,358.421
Moyale,AFRICA,13.99999999,3.526190476,39.0547619,837.758
Moyo,AFRICA,15,3.651111111,31.72,831.208
Moyobamba,SOUTH AMERICA,11,-6.034848485,-76.9780303,711.401
Mozdok,EUROPE,39.99999999,43.751875,44.64833333,364.849
Mozhga,EUROPE,47,56.45407801,52.21702128,154.05
Mpika,AFRICA,5.000000001,-11.83333333,31.45,1366.215
Mpwapwa,AFRICA,3.000000002,-6.344444444,36.48055556,1098.781
Mt. Hagen,MELANESIA,45.00000001,-5.833888889,144.2418519,1390.279
Mt. Shasta,NORTH AMERICA,7.999999999,41.31770833,-122.315625,1321.699
Mtsensk,EUROPE,2,53.26666667,36.5375,205.659
Mtwara,AFRICA,51,-10.30506536,40.17908497,31.414
Muar,ASIA,88.99999999,2.050655431,102.6052434,74.84071124
Mubende,AFRICA,1.999999998,0.6,31.3625,1238.026
Mubi,AFRICA,281,10.20142349,13.37040332,622.177
Muconda,AFRICA,4.000000001,-10.5875,21.3125,1089.285
Mudangiang,ASIA,286,44.59134615,129.6184149,450.948
Mudgee,AUSTRALIA,16,-32.5953125,149.5833333,559.086
Mudon,ASIA,88.00000003,16.29791667,97.69214015,14.65
Mufulira,AFRICA,40,-12.54895833,28.24916667,1228.638
Mugla,ASIA,20,37.21833333,28.36083333,715.583
Muglad,AFRICA,22,11.04431818,27.74772727,459.434
Muisne,SOUTH AMERICA,1.000000001,0.616666667,-80.025,2.823
Mulhouse,EUROPE,225,47.77918519,7.326555556,540.579
Multan,ASIA,18512.67226,30.32100807,72.18863125,141.393793
Mumbai,ASIA,1830,19.21095173,72.9798725,202.4352588
Mumbwa,AFRICA,9.999999998,-14.9875,27.05583333,1143.04113
Munchon,ASIA,43.99999999,39.37916667,127.2488636,176.36
Muncie,NORTH AMERICA,139,40.1998801,-85.41540767,266.923
Munich,EUROPE,807,48.14096448,11.546076,479.296
Murcia,EUROPE,263,38.01131179,-1.180766793,472.5180218
Murfreesboro,NORTH AMERICA,166,35.85532129,-86.39854418,264.247
Muriae,SOUTH AMERICA,37,-21.12612613,-42.37274775,350.834
Murmansk,EUROPE,241,68.9678769,33.07340941,145.4406244
Murom,EUROPE,72,55.57569444,42.02939815,125.9616181
Muroran,ASIA,126,42.3797619,141.0391534,147.8984921
Murray Bridge,AUSTRALIA,27.00000001,-35.12530864,139.2632716,30.732
Mus,ASIA,41.00000001,38.75264228,41.50650406,1374.392
Musan,ASIA,11.99999999,42.22847222,129.2138889,559.71
Muscat,ASIA,132,23.60347222,58.47051768,275.54
Mushie,AFRICA,7.000000001,-3.010714286,16.91666667,448.2234072
Musina,AFRICA,9,-22.33703704,30.03240741,582.936
Muskegon,NORTH AMERICA,163,43.21007157,-86.22878323,193.501
Muskogee,NORTH AMERICA,76,35.75405702,-95.36732456,206.885
Musoma,AFRICA,63.00000002,-1.530291005,33.78941799,1159.953
Muswellbrook,AUSTRALIA,15,-32.26666667,150.8883333,412.522
Mutare,AFRICA,58.00000001,-18.97212644,32.64741379,1320.658826
Muyinga,AFRICA,4128.84637,-2.774187145,30.03066502,1559.795219
Muzaffarnagar,ASIA,4413.331922,29.50425137,77.70046339,253.4632109
Muzaffarpur,ASIA,20123.77512,26.24473066,85.66728985,81.00737589
Mwanza,AFRICA,401,-2.526724855,32.95610973,1181.299776
Mweka,AFRICA,13,-4.846153846,21.55705128,498.607
Mwene-Ditu,AFRICA,50.00000001,-6.999833333,23.44833333,800.3118301
Mwenga,AFRICA,9.000000001,-3.025925926,28.42592593,1781.922
Mwingi,AFRICA,7.000000002,-0.933333333,38.05833333,560.102
Mwinilunga,AFRICA,4.999999998,-11.73666667,24.42666667,1386.177
My Tho,ASIA,31.99999999,10.37109375,106.3549479,3.501
Myeik,ASIA,17,12.44754902,98.60588235,52.417
Myingyan,ASIA,54,21.46743827,95.39969136,155.883
Myitkyina,ASIA,64.00000001,25.40039062,97.38828125,611.571
Mykolayiv,EUROPE,101,46.96089109,32.0150165,18.93112871
Mymensingh,ASIA,9983.590129,24.67212453,90.55288072,41.77422412
Myrtle Beach,NORTH AMERICA,61,33.71748634,-78.87622951,1.175
Mysore,ASIA,336,12.34437004,76.63928571,790.82
Mzuzu,AFRICA,83.00000001,-11.44297189,34.00110442,924.7865786
MÌùnster,EUROPE,183,51.95223133,7.634699454,164.4650172
Naberezhnyye Chelny,EUROPE,292,55.7168379,52.37856735,142.166
Nabeul,AFRICA,62,36.45954301,10.73306452,72.101
Nabire,MELANESIA,7.000000002,-3.355952381,135.5,537.889
Nablus,ASIA,171,32.24069201,35.24800195,301.79
Nacala,AFRICA,138,-14.54299517,40.69673913,97.073
Nacaome,NORTH AMERICA,2.000000001,13.5375,-87.49166667,340.885
Nadym,ASIA,9.999999999,65.54083333,72.51416667,20.511
Naga,MALAY ARCHIPELAGO,318,13.61098008,123.2053197,91.293
Nagano,ASIA,387,36.55964686,138.1981266,940.188
Nagaoka,ASIA,132,37.45852273,138.828851,96.04690455
Nagasaki,ASIA,128,32.76230469,129.8567057,11.283
Nagele,AFRICA,7.999999998,5.340625,39.578125,1398.072
Nagercoil,ASIA,703.8504408,8.236552437,77.46430019,158.417
Nagoya,ASIA,3795,35.11531621,136.9675977,327.6011297
Nagpur,ASIA,689,21.18399855,79.14551282,382.5268012
Naha,ASIA,328,26.29230183,127.7537602,4.555
Nain,NORTH AMERICA,3,56.54722222,-61.69722222,72.774
Nairobi,AFRICA,841,-1.243975426,36.80250694,1472.388737
Naivasha,AFRICA,15,-0.721666667,36.43666667,2257.538
Najran,ASIA,73,17.54075342,44.19977169,1338.561
Nakhodka,ASIA,86,42.82655039,132.8974806,12.279
Nakhon Phanom,ASIA,42.4093597,17.40643621,104.7678975,216.149
Nakhon Ratchasima,ASIA,143,14.96858974,102.0823427,247.1688686
Nakhon Sawan,ASIA,56,15.70074405,100.1120536,63.731
Nakhon Si Thammarat,ASIA,148,8.438119369,99.96041667,125.9240473
Nakuru,AFRICA,118,-0.276836158,36.09795198,2257.538
Naltchik,EUROPE,189,43.51402116,43.61071429,1100.125
Nalut,AFRICA,9,31.87037037,10.97592593,450.811
Nam Dinh,ASIA,3487.549403,20.48919098,106.2479533,13.39946094
Namanga,AFRICA,2.000000001,-2.545833333,36.78333333,1267.675
Namangan,ASIA,687.4766038,40.99752485,71.66157732,1249.266914
Namibe,AFRICA,16,-15.19166667,12.146875,303.024
Nampo,ASIA,51,38.74640523,125.3934641,77.346
Nampula,AFRICA,120,-15.10451389,39.26034722,207.201
Namtu,ASIA,5.000000003,23.09333333,97.395,992.156
Namur,EUROPE,170,50.45539216,4.843186274,143.567
Nan,ASIA,74,18.78828829,100.7719595,431.846
Nanaimo,NORTH AMERICA,119,49.19705882,-123.990056,377.4152941
Nancha,ASIA,36.00000001,47.14166667,129.25625,438.171
Nanchang,ASIA,4242.200937,28.35729047,115.7933602,89.9954878
Nanchong,ASIA,14427.66951,30.67617823,106.2195255,394.1908985
Nancy,EUROPE,247,48.68623482,6.167307692,336.939
Nanded,ASIA,288,19.19487847,77.31588542,414.239
Nandi,MELANESIA,14,-17.78690476,177.4172619,98.391
Nandyal,ASIA,81,15.49146091,78.47952675,328.12
Nangong,ASIA,2167.793449,37.3428742,115.1391274,72.02333263
Nanjing,ASIA,871,32.02926713,118.8139973,33.62865327
Nanning,ASIA,381,22.811986,108.3373578,126.471
Nanping,ASIA,35.99999999,26.64768519,118.162963,537.012
Nantes,EUROPE,471,47.22940552,-1.571691437,50.698
Nantong,ASIA,7681.684156,32.2536168,120.9323022,2.745080578
Nanuque,SOUTH AMERICA,15,-17.83666667,-40.35388889,267.246
Nanyang,ASIA,6526.957083,32.91822287,112.7283917,239.2008468
Nanyuki,AFRICA,33,0.024242424,37.09469697,1342.635023
Naples1,NORTH AMERICA,394.1575242,26.22291194,-81.76670744,10.187
Naples2,EUROPE,2006,40.86809156,14.4242564,171.1457234
Nara,AFRICA,14,15.17797619,-7.291666667,275.651
Narathiwat,ASIA,26,6.426602564,101.8092949,111.186
Narayanganj,ASIA,1757.901012,23.64722312,90.61584355,7.444
Narrabri,AUSTRALIA,15,-30.32888889,149.7655556,265.393
Narrogin,AUSTRALIA,8,-32.93333333,117.175,309.124
Narsarsuaq,NORTH AMERICA,1,61.175,-45.425,744.298
Narva,EUROPE,65.99999999,59.38005051,28.1719697,33.244
Naryan Mar,EUROPE,13,67.65705128,53.03717949,37.923
Naryn,ASIA,32,41.43098958,75.984375,2893.900875
Nasca,SOUTH AMERICA,17,-14.82794118,-74.95098039,3363.238
Nashville,NORTH AMERICA,1043,36.12780441,-86.74865772,210.5791421
Nasik,ASIA,1302.166727,20.02230273,73.92359875,433.800148
Nassau,NORTH AMERICA,108,25.04899691,-77.33973765,0.311
Nata,AFRICA,1,-20.2,26.175,975.232
Natal,SOUTH AMERICA,405,-5.807469136,-35.27646091,59.238
Natchez,NORTH AMERICA,53,31.56006289,-91.39465409,44.793
National City,NORTH AMERICA,600.3434411,32.72904265,-117.0237218,283.8802597
Natitingou,AFRICA,18,10.30555556,1.377777778,364.645
Nautla,NORTH AMERICA,9.000411979,20.22500227,-96.79536988,6.268
Navajoa,NORTH AMERICA,54,27.08287037,-109.4496914,270.877
Navoi,ASIA,155,40.12817204,65.35892473,443.45
Navsari,ASIA,1.000000002,20.85833333,72.925,6.386
Nawabganj,ASIA,12896.92908,24.66796586,88.13683283,52.90898794
Nawabshah,ASIA,1129.37011,26.08431316,68.41678531,37.38463713
Naxcivan,ASIA,43,39.20930233,45.40406977,1767.678
Naypyidaw,ASIA,110,19.72477273,96.20166667,576.847
Nazareth,ASIA,64.00000001,32.71731771,35.30846354,301.79
Nazret,AFRICA,744.1275857,8.611371707,39.19083626,1879.767583
Nazyvayevsk,ASIA,27.00000001,55.57808642,71.3462963,121.89
Nchelenge,AFRICA,6.999999997,-9.321428571,28.73333333,1021.682
Ndalatando,AFRICA,3.999999997,-9.297916667,14.90833333,325.83
Ndele,AFRICA,6.000000002,8.415277778,20.64305556,493.302
Ndende,AFRICA,3.000000001,-2.372222222,11.38055556,283.279
Ndjamena,AFRICA,94,12.12464539,15.075,293.109
Ndola,AFRICA,77,-12.97261905,28.62954545,1233.241501
Necochea,SOUTH AMERICA,63,-38.54960317,-58.73359788,29.353
Needles,NORTH AMERICA,19,34.84780702,-114.6092105,450.853
Neftekamsk,EUROPE,48.99999999,56.10204082,54.25510204,139.634
Nehe,ASIA,38,48.48684211,124.8561404,238.294
Neiafu,POLYNESIA,5,-18.64166667,-173.9883333,0.3625
Neiba,SOUTH AMERICA,14,18.49404762,-71.42916667,588.883
Neijiang,ASIA,16410.53221,29.76941568,105.0409271,388.0782117
Neiva,SOUTH AMERICA,126,2.961177249,-75.27685185,1607.838829
Nekemte,AFRICA,21,9.079761905,36.53968254,1589.649
Nelidovo,EUROPE,29,56.22614943,32.7683908,224.185
Nellore,ASIA,712,14.56911283,79.92140684,84.48881184
Nelson1,POLYNESIA,42,-41.28630952,173.2555556,503.01
Nelson2,NORTH AMERICA,21,49.50396825,-117.2873016,1438.936
Nelspruit,AFRICA,28,-25.47261905,30.97380952,1412.729107
Nenana,NORTH AMERICA,1.000000001,64.56666667,-149.0916667,191.754
Nenjiang,ASIA,50.99999998,49.17271242,125.226634,324.155
Nepalganj,ASIA,1627.134996,28.00265812,81.52207265,362.5876913
Nephi,NORTH AMERICA,11,39.71893939,-111.8356061,2205.834
Nerchinsk,ASIA,31,51.98387097,116.5701613,794.6428162
Neryungri,ASIA,2.999999998,56.66666667,124.7083333,1018.638
Neuquen,SOUTH AMERICA,121,-38.94118457,-68.13106061,441.509
Nevelsk,ASIA,20,46.67625,141.8633333,13.445
Nevers,EUROPE,68.99999999,46.99468599,3.162318841,281.409487
Nevinnomyssk,EUROPE,105,44.62460317,41.92222222,531.986
Nevyansk,ASIA,34,57.49754902,60.20710784,260.64
New Albany,NORTH AMERICA,153.2658152,38.32613709,-85.79447395,215.54
New Amsterdam,SOUTH AMERICA,18,6.244444444,-57.5087963,2.896
New Bedford,NORTH AMERICA,168,41.65411706,-70.94489087,10.49351488
New Braunfels,NORTH AMERICA,61,29.70273224,-98.12759563,271.065
New Delhi,ASIA,249146.7838,29.08531507,77.24914472,230.6720074
New Glasgow,NORTH AMERICA,44,45.58617424,-62.65492424,96.189
New Haven,NORTH AMERICA,1578.971489,41.30877064,-73.06362372,127.3947024
New Iberia,NORTH AMERICA,58,30.00545977,-91.80991379,12.81001809
New Liskeard,NORTH AMERICA,13,47.51346154,-79.68269231,279.081
New London,NORTH AMERICA,177,41.35597928,-72.13677024,80.908
New Orleans,NORTH AMERICA,564,29.95224586,-90.11744976,8.579661697
New Plymouth,POLYNESIA,50,-39.0655,174.0683333,182.074
New York,NORTH AMERICA,12578,40.81027919,-73.82694321,76.80670696
Newark,NORTH AMERICA,4824.841005,40.57235974,-74.31575466,81.82468769
Newcastle,AUSTRALIA,1215.99248,37.02743354,29.69491554,123.8252056
Newman,AUSTRALIA,1,-23.35,119.725,610.437
Newport,NORTH AMERICA,68,41.51360294,-71.30196078,43.121
Neyshabur,ASIA,59,36.20649718,58.78912429,1510.571
Nezahualcoyotl,NORTH AMERICA,883.92764,19.39483694,-98.98669449,2628.964951
Ngaoundere,AFRICA,21,7.323412698,13.58531746,929.121
Ngara,AFRICA,13,-2.461538462,30.64102564,1469.622
Nguigmi,AFRICA,4.999999999,14.255,13.10666667,307.569
Nguru,AFRICA,17,12.88676471,10.44607843,353.312
Nha Trang,ASIA,82.00000002,12.26026423,109.1613821,73.802
Niagara Falls,NORTH AMERICA,247.8754916,43.10900804,-79.03158952,145.7541743
Niamey,AFRICA,147,13.52675737,2.121428571,236.013
Nice,EUROPE,697.8145476,43.65546796,7.082107407,239.8302621
Nicosia,ASIA,182,35.15416667,33.34807692,60.282
Nicuadala,AFRICA,15,-17.57666667,36.80777778,84.465
Nieuw Nickerie,SOUTH AMERICA,27,5.939197531,-57.01141975,28.68170371
Niigata,ASIA,291,37.8889748,139.0677262,520.167835
Nikel,EUROPE,23,69.41702899,30.21521739,152.167
Nikolayevsk,EUROPE,12.99999999,50.02628205,45.45384615,132.136
Nikolayevsk na Amure,ASIA,24,53.14791667,140.7232639,94.612
Nikopol,EUROPE,65,47.58807692,34.36371795,65.375
Nimes,EUROPE,148,43.84054054,4.354842342,24.968
Nimule,AFRICA,1,3.6,32.04166667,953.878
Ninde,ASIA,99,26.69141414,119.5500842,322.753
Ningan,ASIA,38,44.35087719,129.458114,450.948
Ningbo,ASIA,1194,29.84813652,121.5163596,155.9863183
Ninh Binh,ASIA,1698.287625,20.24160493,105.9786242,101.2651059
Nioro du Sahel,AFRICA,5.999999998,15.2375,-9.5875,225.476
Nipigon,NORTH AMERICA,5.000884999,49.01833437,-88.25999967,290.338
Niquelandia,SOUTH AMERICA,13,-14.46602564,-48.46730769,634.091
Nis,EUROPE,74.99999999,43.32844444,21.90411111,443.459
Niteroi,SOUTH AMERICA,451,-22.83228012,-43.00138581,410.4043004
Niyala,AFRICA,93.99999999,12.05762411,24.87606383,976.706
Nizamabad,ASIA,172,18.70406977,78.10450581,422.063
Nizhenvartovsk,ASIA,46,60.95452899,76.56594203,61.604
Nizhnekamsk,EUROPE,228,55.6308114,51.87097953,127.1905197
Nizhneudinsk,ASIA,44,54.90700758,99.02897727,649.603091
Nizhny Novgorod,EUROPE,581,56.29938325,43.88089501,103.9734165
Nizhny Tagil,ASIA,300,57.93216667,60.00888889,301.5114117
Nizhnyaya Tura,ASIA,80.99999999,58.64279835,59.81923868,322.012
Nizhyn,EUROPE,110,51.04219697,31.87833333,124.9770236
Nizwa,ASIA,23.99999999,22.94548611,57.53159722,382.714
Njombe,AFRICA,14,-9.336309524,34.76904762,1667.314
Nkawkaw,AFRICA,15,6.559444444,-0.780555556,222.778
Nkhata Bay,AFRICA,40,-11.62166667,34.26041667,671.331
Nkhotakota,AFRICA,155,-12.74451613,34.19650538,561.61172
Nkongsamba,AFRICA,18,4.966203704,9.933333333,360.444
Nogales,NORTH AMERICA,91,31.32994505,-110.9504579,1409.921
Noginsk,EUROPE,164,55.83658537,38.44253049,142.111
Nola,AFRICA,15,3.524444444,16.04944444,547.205
Nome,NORTH AMERICA,8.999999999,64.5037037,-165.4055556,127.406
Nong Khai,ASIA,95.98206181,17.88320775,102.7323355,234.371
Nongan,ASIA,186,44.42844982,125.125448,186.57
Nonthaburi,ASIA,481.0411198,13.81457487,100.4046898,3.42
Norfolk1,NORTH AMERICA,1068,36.83101592,-76.21338171,12.11944382
Norfolk2,NORTH AMERICA,40,42.039375,-97.42625,476.5
Norilsk,ASIA,218,69.35500765,88.16922783,224.083
Norman,NORTH AMERICA,114,35.2255848,-97.45745614,350.331
Norman Wells,NORTH AMERICA,2.999999998,65.29166667,-126.8583333,319.646
Norrkoping,EUROPE,196,58.60684524,16.17823129,48.51
Norseman,AUSTRALIA,1.999999999,-32.19583333,121.775,296.354
North Battleford,NORTH AMERICA,35.00000001,52.77833333,-108.287619,624.055
North Bay,NORTH AMERICA,75,46.32866667,-79.44633333,288.288
North Platte,NORTH AMERICA,39,41.13675214,-100.7762821,902.213
Northam,AUSTRALIA,12,-31.65,116.6680556,250.173
Norwich,EUROPE,149,52.64597315,1.271364653,18.404
Nottingham,EUROPE,761,53.02173675,-1.241622865,131.4102318
Nouadhibou,AFRICA,21,20.94087302,-17.04642857,0.075
Nouakchott,AFRICA,120,18.09673611,-15.96430556,9.096074997
Noumea,MELANESIA,52.99999999,-22.24638365,166.4484277,58.112
Nova Cruz,SOUTH AMERICA,15,-6.458333333,-35.44777778,191.744
Nova Friburgo,SOUTH AMERICA,73,-22.26655251,-42.53196347,403.763
