City,Region,tif_count,Latitude,Longitude,Crop Land,Grazing Land,Area
Ardmore,NORTH AMERICA,0.390000312,34.2286592,-97.16882806,0.114345484,0.37532821,40.56793195
Arecibo,SOUTH AMERICA,0.870000696,18.48562867,-66.8045857,0.207311107,0.103971322,78.9211446
Arequipa,SOUTH AMERICA,1.65000132,-16.35908111,-71.56819363,0.056217894,0.063148466,148.0119669
Arezzo,EUROPE,0.620000496,43.50267784,11.82255343,0.187146062,0.008577354,73.51527154
Argentia,NORTH AMERICA,0.05000004,47.3332784,-54.0000504,0,0.018750997,6.34590096
Arica,SOUTH AMERICA,0.410000328,-18.42683697,-70.33335579,0,0.03527537,37.2005876
Arjona,SOUTH AMERICA,0.15000012,10.31115119,-75.41106921,0.133550706,0.758115756,13.11809313
Armavir,EUROPE,0.940000752,45.04168733,41.07535087,0.168471911,0.007840262,114.4082079
Armenia,SOUTH AMERICA,0.420000336,4.583322524,-75.72416857,0.268525252,0.116032841,36.25734713
Armidale,AUSTRALIA,0.280000224,-30.47913948,151.6161283,0.156786365,0.416818384,27.96817393
Arqalyq,ASIA,0.340000272,50.30641543,66.8627335,0.024239312,0.330039174,45.76241247
Arras,EUROPE,0.910000728,50.33329571,2.73166009,0.197492544,0.015810967,122.5707509
Arrecife,AFRICA,0.35000028,29.00948981,-13.60717138,0.022989323,0,34.42827527
Arroyos y Esteros,SOUTH AMERICA,0.020000016,-25.000026,-57.1667158,0.266067558,0.545837591,1.89987884
Arsenyev,ASIA,0.320000256,44.19016789,133.2447447,0.045891144,0.081634514,38.3840123
Artemisa,NORTH AMERICA,0.230000184,22.85144338,-82.81879489,0.363578054,0.305167911,21.47317156
Artemovsk,ASIA,0.130000104,54.4166089,93.4165573,0.004690116,0.013587833,19.19477724
Artemovskiy,ASIA,0.35000028,57.41187947,61.84284335,0.048047267,0.051159605,55.83541248
Artigas,SOUTH AMERICA,0.10000008,-30.37490468,-56.5000494,0.02547605,0.46148745,9.978854154
Arua,AFRICA,7.35000588,3.173806217,30.83797672,0.677248447,0.137467542,633.4570298
Arusha,AFRICA,0.340000272,-3.333368,36.64704864,0.366154159,0.205244994,29.30967424
Arvayheer,ASIA,0.20000016,46.3332788,102.7498869,0,0.415629712,24.89744456
Arviat,NORTH AMERICA,0.010000008,61.1666062,-94.0833677,0,0,1.78088627
Arxan,ASIA,0.090000072,47.22235022,119.9165467,0.018858125,0.044854433,11.392837
Arys,ASIA,0.320000256,42.47400466,68.74996271,0.00267827,0.417526668,37.30647633
Arzamas,EUROPE,0.920000736,55.44838093,43.77989911,0.109235326,0.017348518,139.4471842
As Salt,ASIA,0.270000216,32.08330259,35.66667629,0.322511339,0.238403858,27.4122645
As Samawah,ASIA,0.710000568,31.3579942,45.23710065,0.338661865,0.003323538,71.52125286
As Sulaymaniyah,ASIA,0.680000544,35.59317566,45.38235561,0.124419302,0.068358401,71.93712962
As Sulayyil,ASIA,0.090000072,20.4999558,45.50011032,0.44383755,0.432002274,8.26668268
As Suwayda,ASIA,0.340000272,32.7499509,36.5245506,0.456401923,0.011084296,34.77261588
Asahikawa,ASIA,1.870001496,43.82264471,142.3453744,0.067467587,0.005900051,222.8978325
Asbest,ASIA,0.690000552,57.05800593,61.42988311,0.000446805,0.012867281,109.0506401
Ascension,NORTH AMERICA,0.10000008,31.1583333,-108.0249424,0.11225895,0.498125792,10.04948992
Asela,AFRICA,0.30000024,7.999973867,39.0832457,8.92E-05,2.97E-05,26.06785801
Ash Shatrah,ASIA,0.390000312,31.45945275,46.12398035,0.359929853,0.109292229,39.32924375
Ash Shihr,ASIA,0.130000104,14.8332914,49.5832415,0.024058532,0.691359696,11.569244
Asha,EUROPE,0.530000424,55.04251519,57.21379531,0.013589986,0.024857174,79.51580792
Ashburton1,POLYNESIA,0.183065153,-43.8333518,171.7304862,0.100639729,0.31285366,21.86225152
Ashburton2,POLYNESIA,0.006934999,-43.8333518,171.666526,0.083777911,0.320852428,0.827951094
Asheville,NORTH AMERICA,2.910002328,35.60596664,-82.60480441,0.1226316,0.115860747,307.8532914
Ashgabat,ASIA,1.890001512,37.98501719,58.32275689,0.086493773,0.231061973,206.2523508
Asino,ASIA,0.240000192,57.02789047,86.08687657,0.057949232,0.027309888,37.91592499
Asmara,AFRICA,1.090000872,15.36469086,38.89218658,0.292228659,0.36930563,97.26024299
Asosa,AFRICA,0.10000008,10.0832933,34.4999142,0.431354958,0,8.739971821
Assab,AFRICA,0.129572424,13.06402966,42.6665776,0,0.204831217,11.48191994
Assis,SOUTH AMERICA,0.810000648,-22.60184224,-50.46194118,0.28752363,0.28815268,75.53210685
Astana,ASIA,1.930001544,51.20725299,71.39076881,0.056198129,0.034866563,264.8557603
Asti,EUROPE,0.410000328,44.93297816,8.168660651,0.217372833,0.031217482,49.81478315
Astoria,NORTH AMERICA,0.15000012,46.2499455,-123.8777553,0,0.00942694,18.64447429
Astrakhan,EUROPE,2.370001896,46.39346289,47.9803106,0.019000201,0.091929659,295.4794565
Asuncion,SOUTH AMERICA,8.40000672,-25.27639106,-57.54216618,0.135992116,0.225412069,799.6841287
Aswan,AFRICA,0.730000584,24.12215049,32.84247395,0.079842229,0,68.81184951
Asyut,AFRICA,8.010006409,27.48793579,30.90701327,0.54175028,0,776.7382607
At Bashy,ASIA,0.270000216,41.20685423,75.75614634,0.131576662,0.220595049,30.86253021
At Taif,ASIA,1.05000084,21.33649731,40.38494164,0.040322019,0.272973203,96.97587521
Atakpame,AFRICA,0.290000232,7.5832943,1.0832609,0.669658519,0.098875702,25.1733064
Atamyrat,ASIA,0.270000216,37.8611736,65.1665686,0.162646318,0.28856146,29.4148534
Atar,AFRICA,0.110000088,20.5832891,-13.0834001,0,0,10.10725736
Atasu,ASIA,0.2500002,48.7499445,71.59339376,4.76E-05,0.189512154,32.5852537
Atbara,AFRICA,0.380000304,17.76094449,33.92786138,0.274089175,0.234185473,34.3286996
Atbasar,ASIA,0.360000288,51.84258313,68.31714067,0.15368696,0.155293642,50.10907579
Athabasca,NORTH AMERICA,0.040000032,54.7499421,-113.33336,0.190616997,0.008140079,5.959944172
Athens1,NORTH AMERICA,1.860001488,33.97983443,-83.43459527,0.071401794,0.051351442,192.9294312
Athens2,EUROPE,7.520006016,38.06948191,23.68926418,0.061234775,0.035166788,821.5479246
Atherton,AUSTRALIA,0.080000064,-17.24999273,145.4165365,0.083454664,0.274048988,7.209360242
Ati,AFRICA,0.040000032,13.2499587,18.31261901,0.015567836,0.812584157,3.535857144
Atikokan,NORTH AMERICA,0.160000128,48.8332778,-91.6666799,0.01230321,0.001144529,20.88811456
Atkarsk,EUROPE,0.210000168,51.9166099,44.9603989,0.206440694,0.032692538,29.27204178
Atlanta,NORTH AMERICA,57.33004586,33.90447106,-84.38933784,0.04050524,0.024078117,5941.405528
Atlantic City,NORTH AMERICA,0.440000352,39.40718048,-74.50756038,0.000383701,0.000113785,48.96860521
Atlixco,NORTH AMERICA,0.360000288,18.95374484,-98.48147783,0.389006745,0.281363556,32.74807534
Atoyac,NORTH AMERICA,0.090000072,17.2499571,-100.4999964,0.476841939,0.25968487,8.108232502
Atyrau,ASIA,0.870000696,47.14560834,51.87258725,0.007020962,0.292681403,109.9828905
Auburn,NORTH AMERICA,1.140000912,32.66227036,-85.47295786,0.070343159,0.015299303,116.4775743
Auckland,POLYNESIA,5.85000468,-36.88020035,174.753968,0.000905107,0.007266912,629.7194437
Augsburg,EUROPE,2.680002144,48.41261445,10.84576889,0.128688708,0.01060779,347.1586544
Augusta1,NORTH AMERICA,4.510003608,33.50775274,-82.09479116,0.036554318,0.007429584,465.2437595
Augusta2,NORTH AMERICA,0.410000328,44.34957907,-69.82928009,0.082619374,0.034062895,49.31247507
Aurangabad1,ASIA,25.14307512,24.7852665,84.35800532,0.586562501,0.025200066,2382.449956
Aurangabad2,ASIA,4.460003568,19.91572493,75.26195221,0.497903644,0.004554056,408.1095358
Aurora1,NORTH AMERICA,5.402433429,39.70252765,-104.8716731,0.043872115,0.146834373,603.8978541
Aurora2,NORTH AMERICA,21.16855175,41.88319892,-88.23741346,0.104152872,0.009204709,2445.207028
Austin,NORTH AMERICA,10.44000835,30.40205596,-97.79238422,0.031849892,0.192079617,1041.205544
Autlan,NORTH AMERICA,0.170000136,19.8332894,-104.4166969,0.221144301,0.122346003,15.54595516
Auxerre,EUROPE,0.520000416,47.85414333,3.516093452,0.213195329,0.045723924,66.63924781
Avare,SOUTH AMERICA,0.540000432,-23.06172047,-48.97064404,0.328510924,0.397012857,50.51969106
Aweil,AFRICA,0.080000064,8.8332938,27.33335411,0.108771726,0.416522054,6.965762942
Awka,AFRICA,7.733752685,6.170907754,7.029977248,0.319222399,0.340850875,669.3589752
Ayacucho,SOUTH AMERICA,0.310000248,-13.12093901,-74.2500423,0.087173957,0.396749283,27.39714732
Ayakoz,ASIA,0.280000224,47.9999448,80.41068453,0.005613365,0.285795969,35.98604716
Ayapel,SOUTH AMERICA,0.090000072,8.342684367,-75.1667086,0.066017702,0.678488297,7.827415656
Ayaviri,SOUTH AMERICA,0.05000004,-14.8333634,-70.6664478,0.34721367,0.350351233,4.452102314
Aydin,ASIA,1.590001272,37.90041315,27.76678771,0.228210796,0.112224885,173.2765297
Ayorou,AFRICA,0.030000024,14.7499581,0.889057755,0.830696107,0.043495672,2.669461178
Ayounel el Atrous,AFRICA,0.020000016,16.66683733,-9.6667348,6.56E-05,0.854766674,1.796512599
Ayr1,EUROPE,0.560000448,55.50594614,-4.668187311,0.0422381,0.032876014,85.00218983
Ayr2,AUSTRALIA,0.120000096,-19.5000282,147.3544723,0.435040882,0.161620366,10.95981596
Ayutthaya,ASIA,0.780000624,14.40384185,100.5448315,0.612429914,0.000253318,69.28735641
Az Aubayr,ASIA,0.760000608,30.42108049,47.66335804,0.038188855,0.002495016,75.81413441
Az Zahran,ASIA,1.756970626,26.35642354,50.12981449,0.01313913,0.200155471,168.6751698
Az Zarqa,ASIA,1.385481209,32.11104923,36.04809406,0.029697035,0.133784911,140.6927947
Az Zawiyah,AFRICA,0.580000464,32.81610209,12.65806195,0.098483276,0,59.35437888
Azare,AFRICA,0.2500002,11.73004064,10.1665906,0.583175642,0.268994572,21.96850654
Azogues,SOUTH AMERICA,0.7198004,-2.697894539,-78.90627067,0.204943026,0.555457534,62.01410328
Azul,SOUTH AMERICA,0.40000032,-36.74792732,-59.91665462,0.217203925,0.003587624,42.97771143
Babahoyo,SOUTH AMERICA,0.30000024,-1.7500353,-79.55836011,0.266560727,0.30130963,25.82942597
Babanusa,AFRICA,0.140000112,11.35724708,27.74997628,0.296226713,0.373401005,12.28717428
Babati,AFRICA,0.05000004,-4.166701,35.68376486,0.42426583,0.275452818,4.314434219
Babruysk,EUROPE,1.210000968,53.18595939,29.16256144,0.073329975,0.03717327,173.6119428
Bac Giang,ASIA,18.40675096,21.23385056,106.153036,0.485405655,0.030291376,1698.901607
Bac Lieu,ASIA,12.56134751,9.469938966,105.7202262,0.578278944,0.067864494,1095.779205
Bacabal,SOUTH AMERICA,0.130000104,-4.166701,-44.8333874,0.108888492,0.235590491,11.21772896
Bacau,EUROPE,1.030000824,46.60196137,26.85764295,0.187651537,0.033228185,128.9156035
Bacolod,MALAY ARCHIPELAGO,3.89288619,10.73984626,122.9503027,0.475514756,0.000408228,340.9310089
Badajoz,EUROPE,0.690000552,38.89492826,-7.004870024,0.247169616,0.08899756,76.25268134
Baddeck,NORTH AMERICA,0.040000032,46.1666122,-60.81230918,0.003339946,0.003719388,4.964264852
Badulla,ASIA,5.128193301,6.963600527,80.8916486,0.308670021,0.073512397,444.550189
Bafang,AFRICA,0.220000176,5.189494288,10.159084,0.159678536,0.054601226,19.00932163
Bafata,AFRICA,0.210000168,12.23811272,-14.69441609,0.216094643,0.521170138,18.48779329
Bafia,AFRICA,0.070000056,4.785784657,11.1665902,0.432094521,0.188583111,6.044647803
Bafoussam,AFRICA,10.41176282,5.543076655,10.28396567,0.189556749,0.052280278,900.1394219
Bafra,ASIA,0.790000632,41.60971862,35.84808052,0.232483519,0.123629049,90.87616167
Bagamoyo,AFRICA,0.010000008,-6.4167001,38.8332458,0.424148396,0.435893887,0.866032255
Bage,SOUTH AMERICA,0.65000052,-31.2781889,-54.1487063,0.111102209,0.389337517,65.4793186
Baghdad,ASIA,8.190006552,33.3732158,44.36049197,0.128420029,0.023970092,843.5704128
Baghlan,ASIA,1.680001344,36.23710977,68.72617391,0.408705468,0.022774873,179.1590294
Bago,ASIA,0.640000512,17.38805167,96.44790977,0.465841729,0.011222342,57.69820476
Baguio City,MALAY ARCHIPELAGO,1.080000864,16.46219607,120.5594158,0.06683026,0.001242445,96.89246505
Bahawalpur,ASIA,35.55195904,29.64626712,71.71347552,0.714741269,0.002044353,3518.884503
Bahia Blanca,SOUTH AMERICA,2.080001664,-38.68189084,-62.30168222,0.03696694,0.073352064,229.4283073
Bahir Dar,AFRICA,0.610000488,11.5956477,37.37979427,0.509915132,0.11658934,53.57755672
Bahraich,ASIA,56.93632154,27.55556632,81.80616498,0.552925249,0.032147081,5524.587753
Baia Mare,EUROPE,0.610000488,47.68722978,23.53278557,0.115097521,0.114086711,77.93417789
Baicheng,ASIA,1.780001424,45.68118952,122.7892796,0.204160305,0.082027112,219.0758822
Baie-Comeau,NORTH AMERICA,0.190000152,49.2499443,-68.21929587,0.000188787,0.007108864,25.03007032
Baiquan,ASIA,0.40000032,47.6666116,126.0355391,0.174220929,0.077260501,51.06056279
Bairnsdale,AUSTRALIA,0.220000176,-37.76513447,147.5832619,0.198398403,0.247403041,23.96867698
Bakal,EUROPE,0.190000152,54.999942,58.74995478,0.001464874,0.017402657,28.46362159
Baker Lake,NORTH AMERICA,0.010000008,64.3332716,-96.0833669,0,0,1.985910896
Bakersfield,NORTH AMERICA,4.110003288,35.40328576,-119.0851576,0.066099687,0.035985508,433.7072704
Baku,ASIA,3.79989272,40.45855213,49.8377267,0.006435664,0.034631363,429.5146701
Balakhna,EUROPE,0.570000456,56.54970039,43.53655443,0.06342003,0.049329583,88.8870081
Balakovo,EUROPE,0.830000664,52.05821717,47.75599887,0.083077523,0.016093847,116.0445749
Balancan,NORTH AMERICA,0.05000004,17.8332902,-91.5833687,0.374294588,0.276536031,4.51918427
Balashov,EUROPE,0.680000544,51.5832767,43.13232933,0.142945586,0.017360778,94.08776668
Balboa,SOUTH AMERICA,0.188891099,9.009321003,-79.5921544,0.004665867,0.003938789,16.45652036
Balcarce,SOUTH AMERICA,0.270000216,-37.8240563,-58.3086185,0.330326501,0.114094469,29.42617742
Baleshwar,ASIA,33.94507672,21.38927915,86.74909813,0.608162596,0.015727632,3154.0383
Balikesir,ASIA,1.130000904,39.6858485,27.86725445,0.246161785,0.061946498,126.2860499
Balikpapan,MALAY ARCHIPELAGO,0.760000608,-1.212708103,116.8037812,0.24126964,0.02576047,65.41793383
Balkanabat,ASIA,0.380000304,39.56581944,54.32673466,3.58E-05,0.391455967,42.38621621
Balkh,ASIA,4.043255845,36.76218612,66.82269619,0.436567916,0.071958684,434.1009579
Ballarat,AUSTRALIA,0.930000744,-37.51792185,143.8082117,0.071886486,0.165039265,100.9614402
Ballina,AUSTRALIA,0.230000184,-28.8333578,153.5180986,0.135872925,0.108756774,22.59949882
Balqash,ASIA,0.260000208,46.89750745,74.91988752,7.64E-05,0.02208711,32.71064602
Balsas,SOUTH AMERICA,0.170000136,-7.499974765,-46.0833869,0.056802837,0.330409063,14.75654038
Baltasar Brum,SOUTH AMERICA,0.020000016,-30.6666904,-57.3333824,0.023951138,0.567407303,2.002159425
Balti,EUROPE,0.70000056,47.80240455,27.85955947,0.243044846,0.037001114,89.6052403
Baltimore,NORTH AMERICA,18.88101412,39.30009414,-76.69199908,0.054917738,0.011826952,2098.460688
Balykchy,ASIA,0.380000304,42.499947,76.14696219,0.019098078,0.066810091,44.32616978
Balyqshy,ASIA,0.232668623,47.11199195,51.8332406,0.004510457,0.331262646,29.4016198
Bama,AFRICA,0.190000152,11.5832927,13.6665892,0.606488063,0.234433713,16.68653695
Bamako,AFRICA,2.060001648,12.66789897,-8.030746322,0.095346646,0.218055639,181.6681921
Bambari,AFRICA,0.120000096,5.826382475,20.64581996,0.037353709,0.05597189,10.37915325
Bamenda,AFRICA,3.40000272,6.048779015,10.03110734,0.168209265,0.043577535,294.2041463
Bamian,ASIA,0.010000008,34.83378273,67.499901,0.000530913,0.511698898,1.048362771
Banamba,AFRICA,0.030000024,13.5832919,-7.500069,0.395639128,0.431401169,2.655542314
Banda Aceh,MALAY ARCHIPELAGO,2.570002056,5.563881488,95.33919694,0.558318683,0.082106856,222.1945098
Bandar Lampung,MALAY ARCHIPELAGO,1.610001288,-5.361811977,105.2215597,0.438075667,0.041656842,139.1682801
Bandar Seri Begawan,MALAY ARCHIPELAGO,1.669910136,4.948584738,114.8716997,0.085883795,0.022167188,146.8337088
Bandar-e Bushehr,ASIA,0.489943905,28.97788967,50.80114127,0.015217489,0.000218363,48.18316114
Bandar-e-Abbas,ASIA,0.660281728,27.2499531,56.25628073,0.000848477,0.00058064,71.59286216
Bandjarmasin,MALAY ARCHIPELAGO,1.35000108,-3.291974041,114.5605419,0.371443012,0.068730697,116.3721917
Bandundu,AFRICA,0.330000264,-3.257578939,17.3332544,0.153917066,0.144340463,28.44579052
Bandung,MALAY ARCHIPELAGO,103.4168029,-6.708616081,108.0246149,0.538649479,0.068264459,8970.66732
Banes,NORTH AMERICA,0.110000088,20.9999556,-75.7500417,0.370562502,0.167581986,10.13685137
Banff,NORTH AMERICA,0.010000008,51.2499435,-115.5833591,0,0,1.372747204
Banfora,AFRICA,0.10000008,10.6666264,-4.80826321,0.441481089,0.177714214,8.755907269
Bangalore,ASIA,34.01002721,12.88659965,77.67987659,0.564731704,0.02551704,3001.898725
Bangassou,AFRICA,0.240000192,4.763929942,22.76741523,0.307262834,0.215339448,20.72421668
Banghazi,AFRICA,1.30000104,32.15064101,20.06474976,0.02800247,1.84E-05,132.0744814
Bangkok,ASIA,28.29002263,13.81603924,100.5186152,0.282565052,0.010173108,2506.612778
Bangor,NORTH AMERICA,0.880000704,44.84375735,-68.82197372,0.051338954,0.022314906,106.7386952
Banguela,AFRICA,0.120074641,-12.54154283,13.39591047,0.020313227,0.426172351,14.98925283
Bangui,AFRICA,1.210000968,4.427685617,18.51440966,0.275019539,0.104097933,104.4333239
Bani Walid,AFRICA,0.280000224,31.79769208,13.94946575,0.030407212,0,28.33676644
Banja Luka,EUROPE,0.990000792,44.84930535,17.16331641,0.150703848,0.017818691,120.062651
Banjul,AFRICA,0.080000064,13.4999586,-16.61448527,0.003130783,0,7.078757501
Bannu,ASIA,7.040005632,32.93182766,70.56251227,0.548645092,0.025877104,721.4749583
Bansang,AFRICA,0.010000008,13.4999586,-14.6667328,0.349475364,0.168957911,0.884748564
Banska Bystrica,EUROPE,0.640000512,48.77089056,19.10414926,0.08506479,0.020990253,83.50939578
Banyuwangi,MALAY ARCHIPELAGO,0.60000048,-8.162521824,114.3068463,0.398911595,0.090400335,52.16787476
Baoding,ASIA,78.08033432,38.89247823,115.69109,0.35135465,0.098240963,8628.125688
Baoji,ASIA,28.46752742,34.42209342,107.5722663,0.393344539,0.116291801,2968.347652
Baoshan,ASIA,2.040001632,25.16135304,99.15280845,0.243124081,0.091300455,193.8913609
Baotou,ASIA,0.95000076,40.63335806,109.9543799,0.169465894,0.095520452,107.6518305
Baqubah,ASIA,1.040000832,33.79006218,44.58256318,0.273850508,0.060183629,107.632305
Bar Harbor,NORTH AMERICA,0.070000056,44.4166129,-68.2500447,0,0,8.429456776
Barabinsk,ASIA,0.2500002,55.4166085,78.31002068,0.149116687,0.077791346,37.8441633
Barahona,SOUTH AMERICA,0.290000232,18.24998656,-71.16666513,0.149290508,0.175386321,26.27304848
Baramula,ASIA,9.151337852,34.29213894,74.39103433,0.44869608,0.002273135,952.7483914
Baranavichy,EUROPE,0.730000584,53.1666094,25.97375222,0.111141434,0.039791443,104.6977939
Barbacena,SOUTH AMERICA,0.670000536,-21.1654422,-43.81714544,0.151787533,0.32951351,61.84656818
Barcaldine,AUSTRALIA,0.040000032,-23.5000266,145.2498699,0,0.736324727,3.755154202
Barcelona1,EUROPE,14.16012804,41.52789353,2.069627508,0.058174733,0.008902314,1636.99477
Barcelona2,SOUTH AMERICA,1.640001312,10.20274535,-64.70577691,0.034264735,0.119323226,143.3812757
Barcelos,SOUTH AMERICA,0.040000032,-0.9167023,-62.97909639,0.007462226,0.051654582,3.442730883
Barddhaman,ASIA,90.58602692,23.45011979,87.66504845,0.589118513,0.007949817,8494.854181
Bareilly,ASIA,78.56903324,28.39274466,79.39697899,0.573589001,0.021742156,7683.062824
Bari,EUROPE,2.849434411,41.14471772,16.79034372,0.033843199,0.068591646,328.8918926
Barinas,SOUTH AMERICA,0.870000696,8.670490371,-70.26434609,0.051567379,0.263364789,75.7252787
Barisal,ASIA,54.87636707,22.70680096,90.24808911,0.554859283,0.040261777,5117.740559
Barlett,NORTH AMERICA,4.102045771,35.198116,-89.87295871,0.167954153,0.06344557,431.7724678
Barletta,EUROPE,0.329685064,41.3332808,16.2449138,0.162098542,0.09452692,37.80923982
Barnaul,ASIA,2.460001968,53.38853474,83.66565214,0.020129621,0.021350252,354.6316
Barquisimeto,SOUTH AMERICA,2.190001752,10.09626562,-69.37291502,0.017614582,0.09717956,191.3996984
Barra Mansa,SOUTH AMERICA,0.645869559,-22.50259079,-44.21568323,0.102197248,0.287091694,60.17954002
Barra do Bugres,SOUTH AMERICA,0.140000112,-15.00003,-57.24997891,0.219621915,0.412513773,12.47694931
Barra do Garcas,SOUTH AMERICA,0.330000264,-15.833363,-52.30047871,0.067042426,0.24907918,29.52694009
Barrancabermeja,SOUTH AMERICA,0.390000312,7.094057914,-73.90167562,0.043384591,0.498900607,33.81874525
Barranquilla,SOUTH AMERICA,3.040002432,10.95805601,-74.8445646,0.09215747,0.299585301,266.4299482
Barras,SOUTH AMERICA,0.020000016,-4.20819615,-42.3333884,0.048407074,0.150144878,1.725860946
Barreiras,SOUTH AMERICA,0.170000136,-12.0833645,-45.03911085,0.090246301,0.324927786,14.96420684
Barreiros,SOUTH AMERICA,0.940000752,-8.734040485,-35.22252017,0.283195704,0.169151037,81.85220056
Barretos,SOUTH AMERICA,0.510000408,-20.50654197,-48.60130821,0.411218003,0.244494007,46.87209736
Barrie,NORTH AMERICA,1.240000992,44.41667792,-79.7258142,0.147232367,0.001062494,149.2874248
Barrow,NORTH AMERICA,0.20000016,71.3332688,-156.8041666,0,0,53.66933919
Bartica,SOUTH AMERICA,0.070000056,6.416683195,-58.6667152,0.016428093,4.12E-07,6.061658767
Bartlesville,NORTH AMERICA,0.20000016,36.77510139,-96.00833333,0.233793526,0.1917344,21.47829207
